Id,preco,fold,previsao_correspondencia,catboost_alpha_1.00,catboost_alpha_1.50
5909,510000.0,3,,628536.0086703161,621277.5680993446
5911,308000.0,1,310000.0,305606.68418735155,301145.9868414221
5912,890000.0,3,,888969.4128008105,882837.5330676297
5913,265000.0,4,,233921.4838855724,241148.1032359626
5914,650000.0,2,,608767.125811211,615735.1780487197
5915,850000.0,1,,768512.3064898377,708351.6019898526
5916,990000.0,5,,970039.5081762499,853739.467272629
5917,2200000.0,4,,2265089.7869594935,2283349.76155057
5918,500000.0,1,,568510.5113141537,577074.2602720734
5919,350000.0,4,,420028.2906815269,406436.32408976764
5920,620000.0,4,590000.0,541841.8007526188,535745.5451476229
5921,600000.0,1,,653937.3780587518,650988.6478495758
5922,700000.0,3,,646899.3981918154,654836.7693575401
5923,256000.0,2,,198504.504069482,193271.54183725017
5924,544000.0,5,587208.0,461193.44909676723,438091.23695835564
5925,690000.0,3,1093000.0,818923.5925663055,787749.6632111553
5926,273000.0,5,,311486.88834366243,310100.793569029
5927,375000.0,3,,210425.24369671097,209809.3107727953
5928,334000.0,5,345000.0,323950.72792612156,327503.1807615871
5929,950000.0,2,850000.0,896574.9454892477,904108.0680741455
5930,2480000.0,3,,1823820.1792126773,1591923.415993306
5931,1150000.0,4,,1114780.3619404088,1130344.5112695203
5932,330000.0,4,,284636.94374330103,278389.3501434275
5933,380000.0,2,390000.0,324912.2102475052,318801.97022868757
5934,480000.0,3,,388652.73869763943,384493.3232903271
5935,285000.0,2,,312817.4492368285,305302.77415469504
5936,400000.0,2,,460639.2533774383,454837.92906100646
5937,180000.0,4,190000.0,210935.16601141047,203885.88222509698
5938,219900.0,4,,173221.5350375151,166385.09163926417
5939,400000.0,4,420000.0,411999.878650157,407282.73927143647
5940,220000.0,4,,253891.2395233395,235892.80099124613
5941,250000.0,4,352500.0,261056.19536915107,246213.46515801467
5942,570000.0,2,,663265.3868455167,668635.5938910296
5943,1093000.0,2,690000.0,932180.8756422106,897642.8441143623
5944,850000.0,1,618000.0,552452.4629331953,538552.5936286635
5945,467400.0,1,,430460.03311858285,444651.49381661817
5946,350000.0,5,,315102.470668983,312144.92282524856
5947,352000.0,1,380000.0,386263.39819600584,389309.9234431975
5948,270000.0,2,,192295.086975999,185593.7942451401
5949,1360000.0,4,,1581048.8700022413,1467758.8174066395
5950,760000.0,2,,688873.357731619,679848.441251743
5951,313458.0,4,405500.0,350631.9774109417,350160.270136953
5952,590000.0,2,500000.0,392545.3617309505,389608.3916146829
5953,380000.0,1,,292277.8738024502,290249.2623477169
5954,1150000.0,4,1150000.0,853206.7148284571,809188.535057529
5955,1850000.0,5,,1188346.3325122169,992789.4800709878
5956,565000.0,3,,455862.0415783643,463471.5211045382
5957,495000.0,4,,526903.113699154,546801.0605502032
5958,280000.0,3,370000.0,314069.82363519224,305221.7495650238
5959,1400000.0,4,,1800861.0858472888,1815041.1400227386
5960,1400000.0,3,,1062409.5739435847,1029754.6309024408
5961,778000.0,2,800000.0,765497.670933257,761977.1966436142
5962,750000.0,3,780000.0,873918.4803182883,854495.172911351
5963,450000.0,3,,319414.1334681681,305963.17488055537
5964,500000.0,4,,362417.03762986296,346941.39195796166
5965,530000.0,5,,484474.3566915171,478860.9261143752
5966,370000.0,3,,428127.2170128735,402882.50692939473
5967,320000.0,1,390000.0,369953.040552149,370295.1795273558
5968,1300000.0,2,1300000.0,1519027.598710721,1491798.61729454
5969,200000.0,3,184000.0,207837.21830113194,208507.5801012571
5970,350000.0,4,417500.0,402773.58128149906,408086.4546981083
5971,590000.0,5,598000.0,476851.0900723466,445420.23933999427
5972,399000.0,5,,462931.31928379735,442534.5044701337
5973,1700000.0,1,,1280148.0968008612,1218688.2930733722
5974,840000.0,3,,970110.0341967347,985919.4588142417
5975,450000.0,3,315000.0,431926.33212872874,422921.3850404368
5976,900000.0,3,,408765.3729918706,374393.5103349747
5977,1208824.0,5,1220630.0,1168953.3067386176,1045404.4319026473
5978,850000.0,3,,785626.72523148,761384.6725369883
5979,560000.0,4,590000.0,599568.2253782365,588050.7175805243
5980,750000.0,1,700000.0,937941.2462517701,917001.1766026353
5981,390000.0,1,310000.0,346710.3134102419,350855.16900945693
5982,355000.0,3,340000.0,358423.800168179,355886.9930573443
5983,650000.0,2,558600.0,522259.3853475313,504368.019978063
5984,180000.0,5,140000.0,214027.6615962454,209673.85864524494
5985,649999.0,2,690000.0,764660.4176568455,759894.7437682481
5986,650000.0,1,570000.0,512313.923857201,501499.8573036634
5987,260000.0,1,,415192.6716466304,394534.9716780315
5988,245000.0,3,,300310.38062801206,295151.08321384725
5989,330000.0,1,,331786.0196121461,309835.58293086424
5990,1000000.0,5,1000000.0,985112.3289403758,968126.375286173
5991,1000000.0,3,,904788.1213763375,904981.7727596795
5992,950000.0,2,,624207.9683090656,572821.5519346499
5993,458000.0,1,,375487.670495522,372095.9026530667
5994,850000.0,5,,1018842.0955905316,1026192.8844143401
5995,1250000.0,4,1137462.5,1405621.6907236713,1375820.8283376694
5996,1072000.0,5,834709.5,740191.8197760462,702330.5270279327
5997,420000.0,5,480000.0,460613.05630519986,444784.4030137843
5998,900000.0,3,800000.0,932486.8646630959,938167.5097499796
5999,290000.0,1,255000.0,283956.7648185869,266504.80019905843
6000,535000.0,3,,468432.3495610919,476627.9717084287
6001,546713.0,3,,433682.7979422409,420449.0199100344
6002,2600000.0,1,,1965014.8209471072,1677968.2850312688
6003,1541680.0,5,1540000.0,1059553.886968733,1021970.0457782095
6005,640000.0,2,,595722.3733058253,595000.4628391953
6006,475000.0,3,530000.0,469256.68179162376,469867.3530747644
6007,694500.0,1,,806997.4916296962,791410.5045308225
6008,330000.0,1,,290369.3383413204,283553.3025647525
6009,466233.0,1,460000.0,477846.45660303667,464514.995323083
6010,330000.0,2,,450659.7426662286,438914.58821283915
6011,460000.0,4,430000.0,401772.8650617844,398270.930875318
6012,498888.0,4,520000.0,554989.7350120662,567634.5528973674
6013,395000.0,3,415000.0,376739.5989058729,377588.83170577325
6014,420000.0,1,,436101.31820089597,428921.32510572753
6015,330000.0,1,,212112.82264565138,210650.1366923917
6016,160000.0,1,249000.0,259672.49613928882,250513.35845289117
6017,1650000.0,4,1200000.0,1019184.9605058429,977099.7953188223
6018,900000.0,5,900000.0,1182215.5558598381,1158431.702805139
6019,2100000.0,1,,1457538.190787637,1300918.4750589868
6020,950000.0,4,,926649.9938080907,910728.2240805746
6021,1500000.0,1,1800000.0,1760362.2459773407,1623051.4317914709
6022,1290000.0,4,,1197831.026702187,1120177.063855423
6023,475000.0,4,,542107.144284844,519240.6936150163
6024,730000.0,4,750000.0,850271.6307662765,803715.5141130246
6025,625000.0,5,,608489.9975820701,593684.2377544392
6026,1300000.0,3,,1416612.154650145,1268723.6803877119
6027,660000.0,2,690000.0,615913.6273355493,596769.2998629129
6028,320000.0,2,490000.0,394750.8120638624,397132.7986240828
6029,1500000.0,2,1200000.0,1066309.286002553,1007703.8885703783
6030,173000.0,4,,278378.2057802504,261698.27541372497
6031,730000.0,5,730000.0,837379.9096523568,830149.0755800944
6032,1500000.0,2,,1098987.3126832454,952849.1885051117
6033,750000.0,5,,989585.7377647958,962975.4475160311
6034,863000.0,1,900000.0,755918.4381696485,750714.5374441376
6035,295000.0,4,295000.0,250981.18128777982,245563.72156934222
6036,200000.0,4,,219766.15589229364,203769.47396090283
6037,800000.0,3,790000.0,760656.3587138306,757111.6420687586
6038,500000.0,1,,337638.9050754829,334279.6427431735
6039,1100000.0,2,,1036014.5507609693,907994.0062798375
6040,1000000.0,5,,609260.141826372,638001.7957653326
6041,550000.0,2,550000.0,496216.7810638514,485620.1913523329
6042,550000.0,2,527000.0,371976.95009815803,374204.52438311995
6043,2500000.0,1,,2865363.86640186,2693796.805066081
6044,472000.0,2,,496354.6735196515,490204.0992278682
6045,420000.0,2,,373888.92098105076,369171.91461385763
6046,320000.0,5,360000.0,357372.94606600923,356365.8958620687
6047,290000.0,5,360000.0,348011.0607272084,342885.26417151955
6048,380000.0,5,,454270.0129573136,461037.9923722986
6049,550000.0,5,550000.0,500565.4183086111,480407.5476438237
6050,350000.0,3,,313756.2070232835,322639.8930086949
6051,392793.0,1,392793.0,378457.105991725,375766.471386282
6052,750000.0,2,,830730.2000169638,835280.3151579639
6053,1750000.0,3,,1605768.4220170423,1469403.8025441556
6054,570000.0,3,,220831.03247395915,211357.8572841465
6055,850000.0,1,,1144399.978320129,1099719.5836550863
6056,300000.0,2,,276342.8313929665,269730.180583183
6057,675000.0,5,,621000.365090615,614433.8309251587
6058,355000.0,1,392793.0,378457.105991725,375766.471386282
6059,800000.0,3,,660577.2566757542,674250.542525833
6060,680000.0,4,,715135.2814017761,733103.126893651
6061,1180000.0,5,1020000.0,1108780.287573715,1080061.0733961621
6062,1300000.0,5,700000.0,792572.528981124,782243.3546878068
6063,1000000.0,2,,1029959.9963389329,1035105.4123945587
6064,850000.0,3,,773308.251382549,759634.9675840093
6065,420000.0,5,412500.0,430455.786121322,423067.9910548282
6066,1100000.0,3,,1329262.325355624,1040279.3761095126
6067,430000.0,5,375000.0,410113.5454114131,403883.2327580654
6068,550000.0,2,,555503.8914397776,531110.909624529
6069,800000.0,4,,840326.3110719926,856684.9361915704
6070,500000.0,1,697500.0,615834.1817997769,597487.9135718369
6071,950000.0,5,,1146505.024592998,1124728.7798607955
6072,370000.0,4,,389347.72158674896,383551.43827134493
6073,650000.0,5,,564961.6944647782,572873.0146914024
6074,260000.0,5,,443636.58917986683,446524.81592057773
6075,480000.0,3,630000.0,494010.7780632119,474378.4084235333
6076,350000.0,2,,261119.39823466956,259986.5163202273
6077,740000.0,5,,767711.8102201249,772403.6330981787
6078,350000.0,1,,308800.2857347248,303299.195168971
6079,1180000.0,4,,1009227.3784301167,989641.296108208
6080,640000.0,1,,567730.5644593445,556613.2998977891
6081,1250000.0,1,1290000.0,1380126.1152267645,1382059.4074327564
6082,255000.0,1,,408765.8792862743,407479.8686667901
6083,335000.0,5,370000.0,302499.4274033033,302245.00116059196
6084,380000.0,4,332500.0,253096.06210518375,250189.517906298
6085,1800000.0,3,,2507624.8818299063,2278075.155514019
6086,650000.0,5,,777638.8877546843,744166.2238596344
6087,440000.0,5,,454979.24354954675,440984.0884989679
6088,365000.0,2,420000.0,390902.1461808503,385683.35065177263
6089,290000.0,2,,378919.9106804527,378410.5938167354
6090,220000.0,1,295000.0,254561.40053527727,253009.36949001852
6091,730000.0,5,,955223.4720634063,974956.5312126131
6092,740000.0,4,750000.0,675198.513622603,695799.2868266435
6093,458000.0,1,400000.0,328682.02745934174,316586.1028990989
6094,180000.0,5,,202055.36746632835,206222.04876405263
6095,685000.0,4,560000.0,512937.2008380772,507525.67527202267
6096,1100000.0,2,,939202.1500021863,923849.4605493519
6097,284000.0,3,,306991.01171736035,316695.9173837669
6098,630000.0,4,,369044.7295610541,365370.30824258435
6099,1690000.0,1,2000000.0,1342553.7900395333,1260815.3565675502
6100,700000.0,3,650000.0,837733.89559278,822212.5833432083
6101,521000.0,5,521000.0,372607.4369998663,354305.6783993203
6102,710000.0,1,650000.0,613755.9703004777,611272.4848643648
6103,680000.0,4,,1501222.4336469031,1358055.0778070956
6104,319000.0,2,,384803.464110316,386256.8868189438
6105,280000.0,1,,278160.62371304806,281504.1275807856
6106,1500000.0,3,,1174046.6111704062,1147378.159613403
6107,921000.0,4,912000.0,912394.129781082,891109.5497676544
6108,630000.0,5,704500.0,524985.6586585422,505080.37515463587
6109,197000.0,1,,241395.0364177789,221085.66238252044
6110,700000.0,2,570000.0,624299.3784052947,609093.3264249434
6111,195000.0,5,,208083.54392482323,189809.3597012632
6112,750000.0,2,,752853.8601583298,745429.3759504308
6113,580000.0,1,,493457.94305020105,473927.75172710494
6114,250000.0,2,,382316.724971243,373246.6954005731
6115,520000.0,4,540000.0,441027.09656209964,426515.74865896173
6116,320000.0,4,385200.0,332299.23798043636,324097.2354584423
6117,720000.0,3,,739158.0914756125,730237.1197320903
6118,1300000.0,5,,894517.3895056302,841830.6850827708
6119,750000.0,5,,759796.0377376466,737204.6349067773
6120,520000.0,1,,506944.5138568146,483758.6893799397
6121,240000.0,5,412500.0,362636.7461533128,355996.50945240934
6122,250000.0,2,177000.0,238297.09644877337,247453.81956127964
6123,620000.0,2,,608372.7438726889,563936.207594544
6124,500000.0,5,370000.0,523397.772496893,504902.79812121653
6125,1200000.0,5,,1182122.1780128719,1169267.6642690122
6126,560000.0,4,545000.0,549830.9238879428,530148.0479607905
6127,205000.0,4,208000.0,233461.82798860097,232878.20987567768
6128,1000000.0,1,,704121.8113914918,663961.7095294823
6129,1750000.0,1,2100000.0,1332520.9379795839,1270481.9060545117
6130,430000.0,2,350000.0,436535.74011047813,435955.244442408
6131,1400000.0,2,,1569635.3946241774,1499630.3920335923
6132,420000.0,3,415000.0,396808.6780559431,399604.36780997686
6133,950000.0,1,,664749.710833333,599412.9191764354
6134,1350000.0,3,,815015.6562216118,811649.698664977
6135,479000.0,5,601500.0,529386.5289358695,520718.33256092045
6136,1050000.0,5,1000000.0,972908.7798241567,997946.9726837182
6137,350000.0,2,,290283.55598819634,288444.71268306003
6138,400000.0,5,465000.0,428929.8677340565,424338.62404136796
6139,1139000.0,1,1050000.0,1055683.1934746404,1022874.302974365
6140,1100000.0,5,,729659.7618804536,686106.6096773201
6141,400000.0,2,425000.0,540276.1843497212,522383.73239006224
6142,580000.0,5,550000.0,504797.9862963685,497921.55916467536
6143,410000.0,1,350000.0,385968.98035252467,369597.4643271832
6144,420000.0,3,,403470.52872858517,394733.0666343726
6145,1800000.0,3,1289924.0,1022169.4051379773,998295.4818146754
6146,470000.0,5,470000.0,398771.3062452034,388445.928296583
6147,220000.0,1,,310352.1997191739,293551.8686205931
6148,314000.0,2,,385777.9990292236,397049.76423988456
6149,990000.0,1,1420000.0,1424913.3065318072,1363136.4254914927
6150,439000.0,5,428000.0,391248.2114384955,385138.3004770576
6151,335000.0,1,,348230.5285798494,341616.7853818517
6152,460000.0,5,410000.0,419994.1811983048,419348.20214801875
6153,440000.0,1,410000.0,415870.46468583314,416116.83472153096
6154,1000000.0,5,,1088117.743746423,1078695.2428643047
6155,880000.0,2,,574201.476193786,561389.9241721447
6156,950000.0,4,1031000.0,907307.0000239478,880899.8929593778
6157,650000.0,3,594000.0,556658.3336483834,541036.79731895
6158,299000.0,1,,309468.9669296633,301298.1236969314
6159,340000.0,2,357500.0,370754.61276979,371171.21014245565
6160,461078.0,4,,420048.90032425453,409789.53555071575
6161,300000.0,2,,305701.1983092885,298525.64226177795
6162,2000000.0,3,2100000.0,1176828.2922172784,1049484.840651099
6163,360000.0,2,,343349.7424981745,341181.5318803217
6164,940000.0,5,950000.0,1110869.8925168552,1077232.8022629614
6165,790000.0,4,750000.0,916944.0101215625,907832.1632846751
6166,1000000.0,1,,971814.0686860709,956814.4108228504
6167,195000.0,2,,185115.89973735614,182919.43659496025
6168,360000.0,3,378000.0,366305.8814007759,352477.20955676335
6169,196840.0,1,,181853.50932521667,173955.11633215228
6170,440000.0,5,565000.0,584489.3732585922,572809.4734754565
6171,300000.0,4,,341359.7826662257,324181.9475244159
6172,2200000.0,4,,2683175.8972439673,2605830.3668969558
6173,1495000.0,4,1541680.0,980412.8107702244,949920.3193275421
6174,870000.0,4,,661537.6101807328,645568.7747256054
6175,800000.0,5,,1547881.6641808192,1433095.6830375409
6176,600000.0,1,,566850.5822615261,563480.9162823999
6177,990000.0,1,1115000.0,1104930.8107191427,1016943.877059753
6178,520000.0,3,574500.0,535662.7876501577,531021.4222686723
6179,886000.0,2,735000.0,644482.9450780472,587235.6909250744
6180,630000.0,4,550000.0,549254.2956574454,523919.3932698135
6181,2500000.0,2,,2146512.0434134556,2107051.8540363093
6182,700000.0,3,,1071622.6874030277,1083879.022665529
6183,300000.0,2,400000.0,352554.93940654653,350078.3946794153
6184,950000.0,1,,1046785.7883731831,987818.9159814585
6185,438000.0,5,392790.0,369511.66986619704,362798.31262135203
6186,650000.0,5,,534788.3339129757,512795.094476753
6187,905000.0,2,1040000.0,957637.170410186,932003.6746198672
6188,350000.0,2,325000.0,315158.93558322004,308706.7844688267
6189,400000.0,5,,414331.7133930128,409431.217806045
6190,590000.0,5,,524187.8712388091,510940.17394864676
6191,440000.0,1,440000.0,350157.9447447921,344831.2342453021
6192,249000.0,2,240000.0,236199.47679553126,232247.9289111596
6193,300000.0,4,300930.0,339730.498556362,333516.85219562455
6194,1100000.0,3,,1055748.077225443,1010035.823186987
6195,630000.0,5,650000.0,527390.9916799881,516923.5761855263
6196,500000.0,3,,505006.3074149418,495720.26540298556
6197,190000.0,3,250000.0,257781.6846439826,246649.4587171046
6198,220000.0,4,,219636.34596674115,222293.59632843285
6199,550000.0,1,,434141.7890309254,422545.0483885723
6200,235000.0,4,,196488.42647002728,191767.65270010693
6201,890000.0,5,,890121.3762783996,883098.9410005803
6202,723000.0,4,770000.0,601996.2270566404,602319.1265928515
6203,350000.0,5,,367119.7491635689,356762.01987943996
6204,350000.0,3,355000.0,350409.0370803966,349198.5782380476
6205,2800000.0,5,,672864.0135451824,701492.9126663683
6206,1090000.0,5,,1060261.4318693595,1040063.2468034822
6207,260000.0,3,,277984.28099625185,266336.7382021786
6208,570000.0,3,630000.0,588743.1895934376,586465.9704244167
6209,299000.0,3,,547665.2328431132,535684.0784734023
6210,1200000.0,4,1500000.0,1315906.737870806,1135601.0743613632
6211,870000.0,5,,1078833.190663592,1034256.8955699308
6212,220000.0,4,,210118.7983604083,215573.6836217313
6213,240000.0,3,290000.0,262857.96064314706,253671.98275669804
6214,2250000.0,3,2100000.0,1251969.922402959,1186611.2200371977
6215,650000.0,1,,778500.1792025395,781429.7524680807
6216,480000.0,3,,491964.1606288141,493919.20085023367
6217,190000.0,5,,233859.99740359018,237383.37917022454
