Id,preco,fold_busca,log_a200_d5_i1200_bruto,log_a200_d5_i1200_calibrado_cf,log_a200_d7_i800_bruto,log_a200_d7_i800_calibrado_cf,log_a200_d6_l2_10_bruto,log_a200_d6_l2_10_calibrado_cf
6285,1100000.0,3,972817.4798657298,892638.4526040396,982707.0094622851,900606.9210275892,954473.7799255641,875830.7335905329
6286,540000.0,5,540202.0299837706,495753.78619252343,548274.4423682606,502275.2179558655,545329.8114441974,500332.9451438391
6287,1150000.0,4,772905.5887056574,703782.0545363297,795074.6592851421,723180.0488740634,788692.9968162797,718449.8762552304
6288,1300000.0,1,879480.3806248137,807915.3673748933,872420.2821544057,800831.6504006448,868940.0801056771,798859.8389267317
6289,544416.0,2,520241.11489933037,477125.123934346,515037.7121338983,471570.61933392426,520951.0427744745,477858.77932133985
6290,850000.0,1,876437.090563109,805119.7156896519,884103.3427156336,811556.0281602655,860123.8027355418,790754.5965963479
6291,1400000.0,1,1169982.6941702552,1074778.9478956796,1159813.4843331475,1064642.0834253943,1223217.6119989415,1124564.7966600587
6292,380000.0,2,365809.18510678783,335492.0397134935,364763.9595758717,333979.3616572471,365636.9347638178,335392.0137878941
6293,320000.0,3,298046.18232754903,273481.3965659059,309770.0189792835,283890.33591227,298078.02952350315,273518.14660131355
6294,393000.0,4,348934.02345668105,317727.68565073947,345380.91504053713,314149.85259844264,350386.76996331,319180.3813876768
6295,270000.0,4,323609.66440754756,294668.16880695295,320739.0946610214,291736.26834155456,330317.6876182579,300898.7055194208
6296,520000.0,1,422961.44677507825,388544.25884285895,412925.6804503343,379042.0293201347,428806.922595421,394223.5338869225
6297,340000.0,2,407049.688872375,373314.65677842544,398640.5796133865,364996.9324402535,400300.79538066435,367188.5335389876
6298,605000.0,2,561940.3756841666,515368.47764118545,565447.9055805708,517726.39702619956,571722.892940601,524430.8606728967
6299,320000.0,1,233381.3557848071,214390.6651600106,236106.4961837758,216732.18616861777,235218.40368312993,216247.97886645494
6300,410000.0,5,384238.85700174357,352623.3845634102,383167.8781289763,351020.7929255454,383916.51445287495,352238.3635269498
6301,340000.0,5,421857.1735722337,387146.43674551643,422082.26767628634,386670.3362583829,422942.5298649668,388044.2204938558
6302,260000.0,2,326735.4553960762,299656.6211030133,327665.82455414184,300012.15868127835,333674.80101724865,306073.73824457603
6303,1350000.0,4,932391.1865278342,849004.3214528023,942922.7141223258,857658.9462636784,907328.828929884,826519.6819280579
6304,965000.0,3,1033689.4570984545,948493.3983554947,1050094.3166385258,962364.3671920798,1008056.8827978607,924998.9027783344
6305,399000.0,5,290853.22032185807,266921.5908077601,279831.58507649833,256354.2261392304,291419.31374956307,267373.3958060635
6306,3200000.0,1,1528470.0179708083,1404095.4673862052,1504331.5509341713,1380889.8570186573,1502830.6201640747,1381626.9437271517
6307,260000.0,4,235568.08637065606,214500.443821048,239955.00500952688,218257.07840618212,235526.41623725707,214549.79983791133
6308,1550000.0,3,654945.0169206668,600964.8454563976,659002.2750548488,603946.0430958711,667387.5376147124,612398.7153464366
6309,271000.0,3,235204.14192304786,215818.7590556333,241833.23035654085,221629.31463441314,235323.3575737579,215934.0918834721
6310,370000.0,3,342733.0292469296,314485.18063789344,339386.88136315113,311032.86261168553,340058.4958302154,312039.668486124
6311,465000.0,1,391919.70494837285,360028.44336319785,393930.3001617537,361605.3625464942,397059.96083524724,365036.97276632005
6312,830000.0,2,706669.3636912522,648102.7701877012,707154.7700197604,647473.7771754888,698780.7519052358,640978.690320505
6313,1711000.0,5,1119604.6415380123,1027482.699570507,1168459.0041363556,1070427.4276218866,1136240.557117835,1042485.7992433745
6314,1100000.0,3,1062415.4487265802,974851.8111586713,1050412.1638903765,962655.6599498295,1041483.3792852155,955671.2518314058
6315,480000.0,4,615777.3049639143,560706.2792107555,623470.4738666724,567093.1685432241,612601.8605403745,558041.8904131332
6316,1000000.0,1,794945.6990926052,730259.4357695818,805711.9623500664,739597.2488889797,806470.9687047921,741428.8774437052
6317,315000.0,1,376124.7242302221,345518.73066157027,378561.8288101864,347497.98961126426,379690.85707025573,349068.69169184676
6318,340000.0,2,349158.60800680233,320221.41147038306,353587.0921172233,323745.7764546207,344426.6566691346,315936.2170485079
6319,1500000.0,3,1048918.725009726,962467.4792329128,1037310.6699614631,950648.7280824801,1079446.2729394354,990506.2255076736
6320,1100000.0,4,958960.6473794185,873197.5864767556,933503.8221248407,849091.7573896107,949404.9840807867,864848.4214800635
6321,600000.0,4,437954.19179384236,398786.48233044153,442915.9402912252,402865.27511127247,438753.5807588152,399677.00623077655
6322,765000.0,2,632359.9643179631,579951.906347714,631600.7722190699,578296.2301791577,629151.8124158484,577109.348870233
6323,700000.0,2,470026.73033358646,431072.3538378234,479074.0619840849,438642.1553106005,447316.8766426292,410315.517373516
6324,407000.0,4,443945.05916679883,404241.566379264,437349.505013609,397802.1846340333,437052.1499437314,398127.1094224008
6325,280000.0,1,274935.3290305468,252563.31153202802,280143.0304289496,257155.1922803046,271080.09270872665,249217.41343914103
6326,390000.0,3,367905.20002104144,337582.67634858843,375267.4803635532,343915.8231271085,381174.00608479854,349767.5016289359
6327,325000.0,2,267583.4724001139,245406.9733730907,267319.4057660907,244758.7327436699,267834.336334243,245679.4948319732
6328,450000.0,4,384373.45725658746,349997.65224920947,387024.37906679354,352027.707210072,382833.4780259888,348737.298320656
6329,560000.0,5,439008.462531828,402886.50429035025,442215.2933966419,405114.2378893301,436784.99865091883,400744.5039377323
6330,420000.0,4,352788.47257504216,321237.4184813284,350564.63411606074,318864.83397862787,353570.28297118086,322080.3621606702
6331,415000.0,3,338258.3191397624,310379.27342653787,344720.1034105875,315920.5215385576,346926.66439050104,318341.94020389457
6332,395000.0,2,284817.17064949026,261212.39546986588,284424.2283138119,260419.9776824264,289074.4738257856,265162.68104515434
6333,98000.0,1,206440.77281887044,189642.28934205842,208451.02848110138,191346.05714804702,202300.70869686082,185985.10445586022
6334,830000.0,3,894499.9843061573,820775.8375760185,874830.7597153576,801743.1740499991,884425.5087261342,811554.0294613427
6335,330000.0,3,354843.2857465219,325597.31713437795,359336.4619624961,329315.7589239839,359587.679255251,329959.76163620193
6336,2800000.0,2,1451250.474965377,1330975.27837957,1370999.635239651,1255292.829757804,1336953.2273228164,1226362.5269194113
6337,580000.0,2,657882.0413021307,603358.7917233331,630956.6840391135,577706.5004277783,650771.9724710213,596941.1227691281
6338,3500000.0,3,1791669.144384159,1644000.859074016,1648974.43683989,1511211.1505423952,1511623.8350723998,1387074.8890426753
6339,420000.0,1,415074.8326676458,381299.39372213435,409194.1817556683,375616.7280986435,419725.32224020694,385874.36693851685
6340,1400000.0,3,1325956.7622146662,1216672.2092684077,1319805.776191311,1209542.8291495277,1340301.7319116313,1229868.723250179
6341,466000.0,2,461240.43394906196,423014.2387997581,467938.1689066109,428446.08641765785,458825.99250125646,420872.6169926685
6342,495000.0,3,493646.94249907683,452960.860598342,519614.2384879905,476203.1561195703,501894.91729303566,460541.7171673381
6343,580000.0,2,514949.4968332901,472272.05897414725,506623.1785068912,463866.2381975343,517177.4336132408,474397.3172656749
6344,560000.0,5,472715.6423056516,433820.2310578101,472536.84353870054,432891.8653500914,464384.72418019734,426066.8898946911
6345,343893.0,5,337100.4431395714,309363.5561099998,340881.3300011696,312282.0089586113,341815.2471080192,313611.0032710447
6346,820777.0,5,661452.4408616485,607027.6188212403,637459.6528949809,583977.9521965039,645516.2928786759,592252.7270221869
6347,420000.0,4,455068.5584095556,414370.253847821,444341.56142967334,404161.9844863465,442966.8310415842,403515.01310608396
6348,950000.0,3,605297.3232527579,555409.0846191249,609428.6379257415,558514.0269719465,605438.8764044062,555554.2608062552
6349,550000.0,5,517781.9344498863,475178.4335822137,517544.7803333679,474123.7184447525,521375.27312246023,478354.9706107117
6350,350000.0,2,335317.2585186456,307527.19065464975,333620.264887817,305464.06841484766,344918.4360523026,316387.3172027268
6351,377000.0,2,355058.03993638256,325631.91654183995,357338.52967185015,327180.6079035613,353803.22758881573,324537.1725433576
6352,630000.0,4,496146.35859686136,451774.3288527237,494084.99924020557,449407.37291229464,502511.2874119242,457756.279966123
6353,154000.0,2,248155.62633951745,227589.24771864456,240502.88725995086,220205.41957379397,244487.8528041962,224264.1962624613
6354,340000.0,1,293718.2036085141,269817.7874126999,282839.8874654901,259630.75195681042,285253.2316837125,262247.4851067598
6355,410000.0,1,419574.23853452876,385432.6742636843,422197.5083020628,387553.0341106174,409906.35613343806,376847.30297626246
6356,240000.0,4,246287.61350924528,224261.2877630463,250835.82759795932,228154.00282629565,248645.22756915772,226500.2145316724
6357,900000.0,1,745961.3577482882,685261.04466881,722039.52120738,662790.7595122356,725091.6207286416,666612.7948338622
6358,400000.0,4,364327.17764704255,331744.1785318807,366197.438220709,333084.0420799185,366306.3782077812,333682.1464844149
6359,780000.0,3,867816.644397901,796291.7223755999,872760.5863639647,799845.9529759259,859486.2746096648,788669.6420943929
6360,499000.0,1,943371.4785620028,866607.5235606148,979914.3495395397,899505.0228029145,943799.2443022633,867681.5922575272
6361,880000.0,2,860435.5338563547,789125.2709009155,856655.4502122387,784357.2066570206,871393.4288867038,799313.1139900656
6362,495000.0,3,470192.99794860685,431439.97594700736,469166.15122628637,429969.7456492869,469504.9759750326,430820.5172117844
6363,326000.0,5,280578.5569971311,257492.3347843425,284645.2943528945,260764.07399851482,292754.9899567182,268598.8611968417
6364,320000.0,2,360276.77997233305,330418.14337997796,352066.9780382912,322353.95383508824,336825.18604152947,308963.5282986997
6365,450000.0,4,352330.8156849479,320820.6913789631,357885.6739205862,325523.8689029782,360825.01806794043,328688.97102821607
6366,550000.0,3,570716.7491926864,523678.6205207597,558510.182772419,511849.5454148164,576437.6062206173,528942.5253407656
6367,340000.0,5,352749.5617386662,323725.0530416388,349781.93456691626,320435.8690562823,353647.51979969663,324466.95818004524
6368,430000.0,3,355582.933158976,326276.003255249,357148.8456402247,327310.9066318764,351891.9158722902,322898.0840595131
6369,280000.0,4,375584.5298691482,341994.7480597585,370715.31977967796,337193.3942878734,379864.87718711235,346033.0890605872
6370,390000.0,5,387349.9273397186,355478.47361075925,391393.40376546944,358556.2119832445,387647.57047793455,355661.5584639201
6371,490000.0,2,399884.0950943387,366742.9254763535,412147.8871242198,377364.27801195305,408421.82516724034,374637.80431878613
6372,1500000.0,4,1000190.089032282,910739.7411433177,1060573.1191969346,964670.8157759167,1028249.1728591087,936670.5346468989
6373,630000.0,5,507425.8705486107,465674.47468508896,511227.67315203755,468336.6050191333,514264.8775868347,471831.2760229253
6374,570000.0,1,433678.14727267803,398388.9207708646,434664.7715583517,398997.26484864845,450238.9199087803,413927.03509905
6375,335000.0,1,285429.44729482767,262203.50317193556,291719.1536488926,267781.4077100685,289321.9364940539,265988.0478266133
6376,670000.0,3,349104.1669863931,320331.21306513436,354339.25997453596,324736.04731839325,340081.3037576426,312060.5971739837
6377,380000.0,2,373403.8007991543,342457.2369070203,371351.59087016154,340011.0236039439,362203.1291288767,332242.24723708595
6378,300000.0,3,270871.9069183052,248546.80847103387,271668.8716614143,248972.34240743,273264.1023769332,250748.74164423105
6379,510000.0,5,352919.666912969,323881.16182970477,358000.6613793097,327965.05969880713,355854.5149867576,326491.84729978023
6380,750000.0,1,876437.090563109,805119.7156896519,884103.3427156336,811556.0281602655,860123.8027355418,790754.5965963479
6381,1500000.0,1,1159335.6419671327,1064998.2668462237,1204501.6558764502,1105663.2551042943,1214663.6075147048,1116700.6748398005
6382,280000.0,3,212562.3260437557,195043.06792246568,212994.74475255457,195200.13536040357,209865.36710975243,192573.69065215744
6383,525000.0,5,455273.3365743746,417813.09182794095,452547.33048059995,414579.4359311302,459257.9988940965,421363.1867273452
6384,500000.0,3,610650.391675264,560320.9563856652,595108.3501825377,545390.125210329,607826.4138753737,557745.0791803707
6385,350000.0,4,298973.66023570014,272235.44495944656,297739.5854614821,270816.48930853023,293368.8545716583,267240.6349681892
6386,570000.0,1,559009.1205619632,513521.4712622461,553265.6168624077,507866.0206840942,550955.2788145017,506520.5937284626
6387,480000.0,1,473453.87271707633,434928.01879165706,470408.2126584398,431807.68834831176,479188.9622898055,440542.24910853064
6388,1400000.0,1,1186762.514410007,1090193.3618293398,1270470.2303198264,1166218.6129137275,1226731.356346208,1127795.156621065
6389,460000.0,3,389550.97140934604,357444.41637421364,400689.5402687144,367214.0014009095,395771.8745315864,363162.5912579097
6390,1200000.0,1,1171034.4900437568,1075745.1571122396,1082955.6327750278,994090.995413615,987047.1148912853,907441.5109488927
6391,600000.0,1,371475.74260287033,341248.0456273997,374541.4112227819,343807.47746054945,370242.024358137,340381.9097706689
6392,340000.0,4,337077.547822083,306931.5743227683,331777.13755004946,301776.19641967805,335024.32434990886,305186.15651883755
6393,700000.0,5,528855.996838125,485341.3134915441,538955.7013811407,493738.3023189406,542425.64502034,497668.4105639519
6394,790000.0,2,949990.5825693203,871258.2713355091,935543.3212852366,856587.261550859,953048.0962559746,874213.433734433
6395,400000.0,1,703983.83150736,646699.3106249706,715059.9658556456,656383.9290593842,740333.7489045275,680625.6414481051
6396,230000.0,3,328034.5732866823,300998.1625121144,318297.4055894133,291705.3034716885,318961.0848046833,292680.56050015736
6397,650000.0,4,504611.659963236,459482.5499795413,496905.6354044465,451972.9531069216,524297.9635613195,477602.57611269824
6398,1400000.0,2,1143216.3769758905,1048470.1034326071,1152283.1978833443,1055035.1721286306,1168504.9327364361,1071848.014382662
6399,780000.0,1,781074.7806891113,717517.2207245749,751715.6478122901,690031.737206863,721523.5550626094,663332.4945824342
6400,330000.0,1,257473.23393872846,236522.1407656955,261342.38886423816,239897.28445670573,258377.29960608555,237539.1038707053
6401,400000.0,3,347109.3755825479,318500.8311601526,345700.469080564,316818.98272690485,350629.02575944597,321739.24869154434
6402,330000.0,4,308228.2687508271,280662.38285442645,304957.6613297233,277381.8708085075,312580.0844423017,284740.8610117706
6403,260000.0,2,282191.6314579919,258804.45292887592,285442.5005235556,261352.31184997672,283538.9041973927,260085.0051633973
6404,230000.0,4,243846.97498284487,222038.92371032014,244820.43332515974,222682.5504621727,243647.06667982237,221947.2033005061
