Id,preco,fold_busca,log_a200_d6_rs025_bruto,log_a200_d6_rs025_calibrado_cf,log_a200_d6_rs050_bruto,log_a200_d6_rs050_calibrado_cf,log_a200_d7_i800_rs0_bruto,log_a200_d7_i800_rs0_calibrado_cf
6520,320000.0,4,285920.2111962465,259837.5304811822,273305.48795899993,249000.8428055937,283701.010825345,257236.33101210723
6521,360000.0,1,359673.7052475287,330057.5564603657,361982.2630658051,332958.7153496953,360807.50248488435,330468.18362512375
6522,990000.0,4,1182287.7455734385,1074435.160923662,1145547.491260664,1043675.6792843093,1193204.1846971586,1081897.6842093405
6523,330000.0,5,304626.52402674936,279218.29696260154,293701.34857348574,269738.96990366187,299549.9077159044,273684.3899485579
6524,370000.0,1,329233.2520894757,302123.6223408872,321864.0874640305,296057.19399500935,343007.0563197138,314164.5284311269
6525,990000.0,1,814135.7006436682,747098.3729451911,790800.4330877934,727394.46974237,832554.165442252,762546.9562810939
6526,420000.0,5,357582.3131779409,327757.16043926956,365279.12136565475,335476.88631001854,358940.58714696055,327946.80649429985
6527,345000.0,2,379765.8621842406,348025.2622785442,378793.3081784643,347991.77107063326,369590.3067269034,337611.3687793598
6528,650000.0,5,492196.3515554654,451143.3385244391,496398.4820946836,455898.53731454443,509002.4803508503,465051.16419279383
6529,330000.0,3,337933.66205879766,309653.95926933177,330383.7086345046,303486.52674248035,328725.86207089,301046.8341965339
6530,250000.0,5,381877.13621472265,350025.6058250112,372607.4732902437,342207.33582559356,388285.60748784355,354757.9447492297
6531,660000.0,4,712344.5362426986,647361.8789474916,686780.2035419402,625705.8750675153,685643.9653751154,621684.559813808
6532,380000.0,2,342975.6186300542,314309.9249162156,338151.8760489295,310655.09262292297,342920.07826634357,313248.79169780994
6533,990000.0,4,1316630.6910648472,1196522.8547177059,1279094.4082101376,1165346.470174158,1299183.3288830328,1177990.7017663366
6534,1250000.0,5,1303595.1912516155,1194865.1890796977,1280014.575058637,1175581.2992176362,1282303.7085862302,1171579.4235731708
6535,255000.0,5,407530.68675490626,373539.4502473213,401727.626967392,368951.64699223085,405317.2090863524,370318.90261724405
6536,250000.0,2,227412.24952007225,208405.27194669266,227880.39067648287,209350.3212216609,225323.30805503164,205827.1255110683
6537,1150000.0,4,962412.5644383548,874617.7928501986,966774.6432019525,880800.8311800758,968296.5853939933,877970.297792292
6538,490000.0,1,574899.5242781285,527561.3130041831,580293.2655403729,533765.6563169166,596354.7977359089,546208.9492226404
6539,570000.0,1,500752.1331175631,459519.34500008676,495760.93995265366,456011.0881929736,504681.60509226006,462244.3053296496
6540,696000.0,3,475086.26869899774,435329.06192559743,475120.97762778646,436440.45246270177,486933.53875976,445933.2751742202
6541,330000.0,3,245354.69829143287,224822.39054970353,241897.9847203319,222204.59813892902,259271.48894363752,237440.58484534916
6542,450000.0,4,403732.76562717446,366902.79555963096,412176.1361242612,375521.9335174513,402300.02110616537,364771.98686878325
6543,550000.0,5,464507.58099121304,425764.02729525714,477143.23204547376,438214.27628292795,477387.27021360316,436165.86235616583
6544,550000.0,4,634632.3171663685,576738.8509057745,640096.4437564493,583173.6316840054,652884.6939830779,591981.1944468602
6545,580000.0,4,408259.4065551262,371016.4998520733,404128.53775240504,368189.9959405018,401970.7279799134,364473.41142353497
6546,550000.0,1,992416.0418642517,910698.8055864658,963129.9972166392,885906.7399380025,1003472.2307864476,919092.9876524422
6547,430000.0,4,283388.2839886634,257536.5748746373,273371.72562190396,249061.19005296056,274114.98739456665,248544.5273094846
6548,367830.0,4,325390.2547204363,295706.97319879057,326840.38782522245,297774.9647076106,327775.2740849172,297199.18394650787
6549,650000.0,1,651171.3940332248,597552.8263974278,644828.2354912955,593126.246275116,639990.780787011,586175.7014666531
6550,1400000.0,2,1145163.5125054615,1049451.4422630768,1052671.2264507993,967073.3789075313,1097921.7740120105,1002923.6865531565
6551,500000.0,3,481769.11420587485,441452.65895876224,473490.0900862556,434942.33865578176,479180.09071267623,438832.6747712665
6552,432000.0,1,400484.654987613,367508.06271510833,400471.44443261897,368361.8543715265,398559.62752263097,365045.83542917774
6553,1300000.0,1,985103.6045932464,903988.4869220065,962506.9588690917,885333.6564779014,1042978.6509258018,955277.4206674689
6554,300000.0,4,277891.261606221,252541.0108504024,278998.9503728659,254187.99418744692,280662.1367408862,254480.9343442568
6555,350000.0,5,341986.48532037245,313462.1462148031,341370.34316692426,313518.7671719749,334039.97835561953,305196.3140025139
6556,410000.0,2,405397.4935440105,371514.61747046286,407320.20856124203,374199.0096174169,395635.3012665869,361402.8105362207
6557,400000.0,2,303550.28251259023,278179.7344252033,312638.8197889147,287216.6277882582,305539.02300725965,279102.1460668639
6558,270000.0,4,222916.82983570942,202581.54652609967,218829.8758437281,199369.66477711528,222012.40501578464,201302.2665632758
6559,870000.0,5,893044.3138427826,818557.4556253051,917813.11434575,842930.9747134206,902368.9888452132,824451.2846080466
6560,350000.0,5,374459.04507841606,343226.2413231498,381236.59196230455,350132.4256935271,378156.7068891508,345503.65386214346
6561,1250000.0,1,913336.3969179273,838130.7140192091,910945.7185008307,837906.5692790678,923763.7498456724,846086.9754863861
6562,2500000.0,1,1282246.2448743104,1176663.8933820212,1327443.4369619903,1221009.7194455627,1280297.7544888805,1172641.0080483018
6563,750000.0,3,864825.1349910413,792452.949179759,848225.243493411,779169.5725768757,883818.0679462266,809399.7523794773
6564,460000.0,1,365140.43237423315,335074.143914358,361503.28972446296,332518.1458392742,366144.3966652743,335356.3129291058
6565,798000.0,3,851372.4545791118,780126.0453520658,848343.7845392631,779278.4629650572,845729.8580145156,774518.6056759001
6566,465000.0,4,459780.7459500792,417837.87543604313,458060.24477064644,417325.6375325251,474038.2062290121,429818.16869514645
6567,2500000.0,2,1739285.2287961142,1593916.826666482,1746535.6252833765,1604516.2687878562,1649233.4572771478,1506532.9225733257
6568,395000.0,2,443546.4570062728,406475.1137569019,443329.5386339413,407280.24488876923,447076.11313846725,408392.68714037054
6569,340000.0,1,438918.3360021536,402777.04862194945,444163.97568441014,408551.14141769364,439073.1340420758,402152.6716772029
6570,690000.0,2,580951.3044497579,532395.7475780181,578437.3154876943,531401.7474011688,589540.5428195109,538530.3293662749
6571,350000.0,3,334855.49893599004,306833.38971598435,327348.47509469907,300698.39748315624,328793.1873208697,301108.49059691624
6572,850000.0,5,942989.4849170948,864336.8100443926,961482.4679378343,883037.4519614825,984466.5655168871,899459.9045704727
6573,385000.0,1,365957.1353173715,335823.5981386548,364175.25663553254,334975.8758469041,368407.47520060977,337429.0953624607
6574,550000.0,2,596535.0906813343,546677.0504295786,591422.0223568503,543330.6042280211,597691.9882977316,545976.4680104519
6575,205000.0,3,242013.07411717763,221760.40746804114,242502.51944702602,222759.91651481958,240471.07738530534,220223.18568614553
6576,950000.0,2,1009730.4549896813,925337.7973661381,985928.5814052927,905757.9048644106,997001.4296213111,910735.5122767009
6577,250000.0,1,299414.2926021771,274760.0070390816,319197.63380423054,293604.53518905817,293251.46568340744,268592.74971384753
6578,550000.0,1,565765.0730276105,519179.0081112596,563316.2864737278,518149.8825144271,564936.6902037112,517432.7046667523
6579,328600.0,1,390964.37195047736,358771.69608556683,396903.8642004063,365080.3208484087,389417.24950654566,356672.21504661225
6580,890000.0,3,973017.2217965687,891591.0694748414,952142.1841703263,874626.4324991985,961245.0814981321,880307.3383060955
6581,1890000.0,2,988806.3959656808,906162.5584758489,1008082.5104172563,926110.3895218589,1009543.4738123758,922192.3514566456
6582,1300000.0,4,613908.3288530194,557905.3801184803,613400.5358125466,558851.750600924,550359.5512850193,499019.97634116415
6583,450000.0,5,407375.6654417077,373397.35892023647,403653.3642457577,370720.26804996317,408733.12387414864,373439.86019637616
6584,550000.0,4,435031.5048840217,395346.350080132,446051.61353560496,406384.9157753555,447141.32941954327,405430.33205676434
6585,840000.0,3,725442.3629106715,664734.3106585932,752274.150215443,691030.0448851853,718589.5252473688,658083.6089369174
6586,370000.0,5,336696.8393129955,308613.697924118,336332.43256779667,308891.8874450832,339087.90775738325,309808.36509396456
6587,1210000.0,4,1023149.9235393193,929814.469331076,1011267.5549816928,921337.0553692229,1055502.0121004414,957040.8796878285
6588,1000000.0,3,1274009.5242504997,1167395.0766774009,1251783.150426875,1149873.0434619747,1247166.1195452998,1142153.5550656526
6589,360000.0,4,363385.0299095163,330235.72692002397,362507.0425339809,330269.8375653018,358086.70963861735,324683.05665764166
6590,480000.0,2,357257.43662251165,327398.07724263,354025.59240948275,325238.0394451495,359676.2462306048,328555.1260332805
6591,2300000.0,3,1294966.0738442773,1186597.8945168627,1293878.2986911188,1188541.143630189,1350142.5467504896,1236459.2698995736
6592,520000.0,5,517498.33292700985,474334.93738771393,524981.0085836987,482149.0849876751,529535.1335371208,483810.8650525226
6593,840000.0,2,657263.7000668043,602329.9995588922,635837.3682143776,584134.321014891,637425.3498131614,582271.8857291356
6594,595000.0,1,463960.7937807657,425757.4675449349,474979.7198021921,436896.09535853454,477004.92948169983,436894.88588905253
6595,195000.0,3,211608.5150773197,193900.22914436753,216146.8362035505,198549.90083170362,217597.28561176624,199275.3887707642
6596,1055000.0,1,711178.1258458389,652618.5011584271,697795.3567083162,641846.4915347154,710172.1580912379,650455.7181578497
6597,1400000.0,4,1666037.3722804924,1514055.3887098,1623451.1979618382,1479080.1295833872,1674495.597818511,1518292.453825398
6598,245000.0,4,241877.69026896148,219812.72836582284,243136.27040534173,221514.52830182808,237311.60431580924,215174.29995473998
6599,450000.0,1,286011.7221919272,262461.0272266687,288524.13802832185,265390.4241927571,292245.73543539626,267671.58857948054
6600,650000.0,5,333714.89015264995,305880.4665719209,333101.92642560945,305924.95044158143,323429.54710056353,295502.0716397848
6601,796000.0,2,355747.6714381122,326014.49731457233,353644.3426425809,324887.79096203233,358254.25188008545,327256.17026972986
6602,550000.0,2,687081.0598907727,629655.2425744319,668182.8824985432,613849.6632844387,696572.8261105547,636301.6047698003
6603,210000.0,3,317423.1450732872,290859.84816323203,320961.60771102965,294831.4974261108,323781.95640373207,296519.210053158
6604,2000000.0,1,1146767.5655779392,1052340.7605295258,1155469.993942154,1062825.0167554773,1188354.0553902865,1088428.6038504145
6605,395000.0,1,400692.76007255586,367699.0320710026,401647.43052517687,369443.5505168871,402103.8330589981,368292.0183880435
6606,680000.0,4,487371.845307661,442912.0144426567,472017.8572264102,430042.0205477114,484222.2496469906,439052.20686824823
6607,700000.0,4,751447.3155882946,682897.5606595359,809932.6399585922,737906.5509131056,801187.3171051962,726449.6002534599
6608,600000.0,1,463457.68358116527,425295.78430068406,468491.9476024791,430928.50932599674,474169.43645314936,434297.82173608075
6609,320000.0,3,355708.2381192132,325941.08443440014,354457.9062653946,325600.7970051025,354007.1828560156,324199.4439082328
6610,890000.0,4,602343.4209399063,547395.4651327115,604335.5801060967,550592.9277439164,602993.0759728074,546743.651133627
6611,1380000.0,1,1185702.5702373954,1088069.790233905,1204151.0195885482,1107602.823335968,1216571.0834165188,1114272.9389457437
6612,2200000.0,4,1198900.8370699033,1089532.7458409327,1168791.6529704717,1064852.7727238666,1212922.1852726208,1099776.3167463571
6613,400000.0,5,349386.6620748375,320245.0905339344,339380.24927410355,311691.04019942845,346158.3014548322,316268.244853359
6614,1250000.0,1,732163.9382483546,671876.3058320913,780760.626124332,718159.6492276826,741156.6141862033,678834.7758431721
6615,415000.0,2,292546.8785642272,268095.9882899912,279596.41021293664,256861.05819258714,294920.00288765994,269401.9405895522
6616,447000.0,5,290253.59103410185,266044.1786372642,281384.00137045886,258426.5650998449,280375.50045627996,256165.65327629523
6617,200000.0,2,202570.95476616884,185640.19750755944,190006.97400062685,174556.57734876822,204811.7430534076,187090.33125547096
6618,310000.0,2,293471.8985562743,268943.69567341293,294494.3270749429,270547.5525475245,294537.59253235447,269052.6184316378
6619,220000.0,5,232241.77416961643,212870.99957690894,230996.56823048348,212150.12007403688,228823.22883019803,209064.81416060528
6620,640000.0,2,589602.3824631125,540323.7737499155,583287.138631188,535857.2076974435,595837.0659861206,544282.0435377205
6621,340000.0,3,422439.927456811,387088.38679613674,426524.75535681506,391800.5433982438,419514.6068061286,384191.0809285622
6622,190000.0,4,224515.5497400262,204034.4253909088,228766.65036655738,208422.77691705452,223624.94284423365,202764.38089766505
6623,776000.0,3,480764.87416808883,440532.4579291793,476466.8830062855,437676.7850601319,467445.03724304354,428085.72388062405
6624,1000000.0,2,817919.2063223323,749558.016262371,785069.7451921523,721231.8833116073,865725.2954932154,790818.0941940935
6625,415000.0,3,402740.40872377675,369037.4062154479,398348.30568496237,365917.9934317597,400180.5870890222,366485.00392123184
6626,490000.0,2,413458.4792213637,378901.8708650911,433878.0102813088,398597.26654743246,430422.1526173505,393179.71671123465
6627,398000.0,3,438251.07811450766,401576.3942113548,446985.6067102226,410595.6369490258,433626.0801695059,397114.35491476697
6628,440000.0,4,380224.6140953448,345539.1430404479,387778.04158383707,353293.52475484525,379100.77286681306,343736.85032849095
6629,1350000.0,3,1016542.5617910316,931474.0269041732,1049300.55015708,963874.9464745487,1092010.4036764745,1000062.0969261834
6630,300000.0,4,312439.87016296526,283937.9697830604,312788.77682312037,284972.9422951494,316422.7783696647,286905.691028994
6631,310000.0,5,357990.5993572236,328131.3923680778,348555.136510958,320117.3707024093,358912.1900723506,327920.8614486138
6632,290000.0,3,269636.0645795005,247071.7905111102,268876.0880129522,246986.36144141323,280294.4138353993,256693.35961745263
6633,400000.0,5,497425.7318484746,455936.54773118434,491552.047061323,451447.5111277286,493694.6641300275,451065.14638432267
6634,1900000.0,5,1605582.1626025622,1471664.0926384078,1646111.1546167575,1511808.9492944744,1546640.2507008784,1413091.049536919
6635,550000.0,1,523477.6121819256,480373.56920369563,536621.1934097476,493595.1879903266,529141.7154436775,484647.6317112612
6636,495000.0,2,429947.6466253256,394012.8836810208,440084.93280334136,404299.4738322631,426851.55993014417,389918.0708765346
6637,840000.0,5,1017658.412341113,932777.7667797545,1029890.7542129464,945864.4725466694,1018524.9661825774,930577.4324638658
6638,885000.0,3,904355.2310517351,828675.0014042015,920320.3395205232,845395.266267599,920088.9632932444,842616.6041017757
6639,650000.0,5,680254.092725837,623515.5979262962,677942.6900816363,622630.9949359446,698442.8444184475,638133.742874958
