Id,preco,fold,xgb_bruto,lgb_bruto,previsao_correspondencia,especialista_caros_calibrado_cf
6199,550000.0,1,918003.6783218384,1014653.9479339262,,970687.1800016145
6200,235000.0,4,969393.7301635742,1021916.8194460556,,999869.2645178294
6201,890000.0,5,1222967.1478271484,1250081.4542678858,,1218242.4329334567
6202,723000.0,4,950181.782245636,990038.8097752832,770000.0,893687.566445881
6203,350000.0,5,1082212.209701538,1153450.5696223616,,1101849.0249024304
6204,350000.0,3,977788.9847755432,1084049.0632983458,355000.0,686401.7745494663
6205,2800000.0,5,1237354.8746109009,1351268.8606551725,,1254933.1153703416
6206,1090000.0,5,1181224.4653701782,1228740.6235406816,,1185831.5261240832
6207,260000.0,3,924360.990524292,994331.5020173852,,958310.2519692315
6208,570000.0,3,905277.7290344238,942197.845008679,630000.0,787013.5022507914
6209,299000.0,3,963989.0193939208,1082114.7921827822,,1007466.4726588993
6210,1200000.0,4,1557991.862297058,1664311.2037466173,1500000.0,1522167.9989915113
6211,870000.0,5,1069385.7669830322,1015776.1437218948,,1055658.4680873973
6212,220000.0,4,942266.1066055298,1000288.3350480304,,975712.8277379498
6213,240000.0,3,919468.2836532592,1016530.3570705652,290000.0,625196.2869778805
6214,2250000.0,3,1779109.9548339844,1812552.166145064,2100000.0,1873697.8241612897
6215,650000.0,1,1119594.693183899,1197068.9121695594,,1145732.311843774
6216,480000.0,3,943625.807762146,943237.8303749112,,958232.1929011244
6217,190000.0,5,1006268.5012817384,1018533.2525760372,,1015685.8696086097
6218,1400000.0,1,1149356.722831726,1137845.8799124744,,1146478.859663407
6219,850000.0,5,1151165.1277542114,1387790.4648285918,,1210107.7072184335
6220,275000.0,3,1024466.5145874023,1138781.5894494918,,1062465.0463521853
6221,2400000.0,1,2373813.8675689697,2044420.96722513,,2098760.2483374537
6222,480000.0,5,926191.6875839232,1058976.380635165,465000.0,757023.2684472033
6223,380000.0,3,1041648.0302810668,1140821.333738848,,1074477.4573756538
6224,1200000.0,5,1159710.0496292114,1135223.1888616912,,1146497.0587937185
6225,440000.0,3,882172.8229522705,994331.5020173852,,929769.641826952
6226,420000.0,4,999893.844127655,996429.226137188,,1014090.9693289634
6227,315600.0,5,955411.2553596497,1023051.118078022,309000.0,690814.162623188
6228,1400000.0,4,1361093.8787460327,1355998.9484442405,,1349608.567016809
6229,300000.0,3,936363.8162612916,984965.302719684,,964017.5840104364
6230,553000.0,2,968498.170375824,998834.6153302224,625000.0,813763.6678627639
6231,550000.0,3,949449.7776031494,957147.4362060684,590000.0,780823.9106112134
6232,330000.0,4,930452.2275924684,1001868.87856587,,968035.685642027
6233,285000.0,2,916813.1351470948,1058896.5384086147,320000.0,649419.9140968597
6234,575000.0,5,892879.0092468262,863753.2118919878,530000.0,741604.1287024574
6235,290000.0,5,965839.2667770386,1041178.6351464812,530000.0,796015.9992414153
6236,740000.0,1,1013637.0658874512,994483.0434537944,1050000.0,1044972.2087109423
6237,300000.0,3,859431.6840171814,983284.8249861894,,911509.3398065687
6238,430000.0,4,977113.1873130798,1011019.212529234,437500.0,756050.4886704084
6239,2800000.0,5,2429224.967956543,2448995.747295908,,2279200.384012466
6240,985000.0,2,1081998.4674453735,1128510.4377883684,,1091434.270583216
6241,430000.0,3,904390.3946876526,942505.3331848189,,931503.2953673669
6242,365000.0,1,959329.36668396,1061218.0860770089,349000.0,657315.8035203539
6243,485000.0,5,956450.2239227296,940279.4050095382,480000.0,753491.158739816
6244,2000000.0,4,1768574.1186141968,1708312.923398517,,1707138.5453176834
6245,230000.0,1,978745.5797195436,1014996.5852674594,287500.0,617021.1810234468
6246,770000.0,3,967400.4912376404,1046205.0139737016,555000.0,781607.1313774409
6247,380000.0,4,920866.072177887,929572.2752277552,310000.0,665001.3711702389
6248,415000.0,4,972073.6145973206,966382.55294207,,987305.2149927334
6249,650000.0,4,983464.8370742798,1148983.0217365334,912000.0,993433.3900162536
6250,300000.0,2,936949.4915008544,1051825.3663942134,,976839.6777838817
6251,840000.0,5,870848.7749099731,958813.6460894372,,911095.1520105149
6252,900000.0,4,954017.5795555116,1058080.3530783807,250000.0,669739.1652424888
6253,650000.0,5,994543.3139801024,1025939.9810522284,650000.0,855943.5517644297
6254,500000.0,2,971138.7157440186,1018648.8251259064,590000.0,799189.6307370771
6255,440000.0,3,962536.6926193236,970846.6466635386,,978065.1191213948
6256,1500000.0,2,1158451.3187408447,1219273.0089317155,,1161012.5499699358
6257,487000.0,4,1028614.5210266112,990038.8097752832,640000.0,862283.5714057828
6258,260000.0,5,958209.1569900512,1133174.6491721186,,1016379.3432920611
6259,500000.0,4,979115.7245635986,1055386.442978247,480000.0,783102.6105660099
6260,450000.0,3,1020787.9543304445,1027144.6340549726,500000.0,764851.4431452026
6261,460000.0,3,923536.0026359558,1039543.2909349062,,969333.1814465725
6262,780000.0,4,1034802.3176193236,965366.1663661645,750000.0,909980.8398066496
6263,560000.0,4,1034342.885017395,1042089.0193831592,585000.0,847668.4423996449
6264,1500000.0,3,1329288.363456726,1355511.3170280517,,1318928.7669149458
6265,1225000.0,3,1023415.3270721436,1026607.679469404,1100000.0,1071488.7807650792
6266,635000.0,5,935131.1326026917,909679.28546844,585000.0,787926.0650301817
6267,470000.0,2,1015262.7229690552,981927.5189983211,602500.0,813514.2852936218
6268,217000.0,2,889620.0060844421,1127920.8866895093,,959396.106066843
6269,670000.0,5,943192.1243667604,1147516.1278181858,,1010643.3086177208
6270,300000.0,2,883015.4538154602,1025755.2277453128,350000.0,651021.0513987882
6271,1150000.0,4,1296329.2598724363,1532909.2627283686,,1351169.076397601
6272,350000.0,3,925556.778907776,978387.047239291,,955031.6924744906
6273,540000.0,5,933585.7629776,986407.8573850992,,959655.2731293928
6274,1550000.0,1,1523752.6893615725,1434570.9455939045,,1451229.9359207526
6275,390000.0,3,952118.754386902,1002423.4773273604,420000.0,700324.2598965748
6276,630000.0,1,951881.2894821168,1112627.457142319,590000.0,801806.2956671875
6277,900000.0,4,989831.6860198976,860370.2862692362,,971943.5832584888
6278,918736.0,3,996887.6838684082,1094689.5407154209,820000.0,933137.3257792837
6279,750000.0,2,1296852.5886535645,1087593.0805966835,,1228255.8657007017
6280,510000.0,5,1079623.6991882324,1057889.030475021,700000.0,911141.8573788519
6281,421622.0,1,958631.4558982848,1071267.0816248255,392793.0,684109.6600533553
6282,340000.0,4,981386.0058784484,1011019.212529234,380000.0,731343.9527576941
6283,740000.0,3,929199.0399360656,986968.0383073244,,959691.7599166428
6284,480000.0,4,904046.9527244568,1019153.1035121322,,954435.5203508006
6285,1100000.0,3,1281277.5373458862,1231458.799866889,1600000.0,1418439.5368116868
6286,540000.0,5,897984.2662811279,933917.4954015524,550000.0,764193.8041614188
6287,1150000.0,4,1223429.2030334473,1248350.7363540148,1321000.0,1270242.3263947172
6288,1300000.0,1,1353365.5405044556,1370025.090342971,,1333618.4509842005
6289,544416.0,2,1005153.0599594116,1013505.5672805164,630000.0,828472.0056179495
6290,850000.0,1,997206.2706947328,996253.8715336632,868278.5,943393.7196758974
6291,1400000.0,1,1324063.1818771362,1453095.972357032,1550000.0,1443125.997728432
6292,380000.0,2,903655.5290222168,1040620.3280914766,355000.0,661545.9249326573
6293,320000.0,3,875175.6548881531,1032704.5338199292,,934888.4891918865
6294,393000.0,4,973556.399345398,950873.8096252396,405500.0,730654.9824756517
6295,270000.0,4,967877.7456283568,977279.9652664124,,987262.5720462571
6296,520000.0,1,1054935.097694397,1171825.425569419,,1099631.8593317904
6297,340000.0,2,922381.1626434326,1077104.5863808258,,971847.4297928446
6298,605000.0,2,931909.97838974,1013505.5672805164,700000.0,843167.8073082373
6299,320000.0,1,915860.652923584,1082146.1005286947,360000.0,659130.9536152093
6300,410000.0,5,942734.1818809508,1001272.0117072188,342500.0,697872.0153540708
6301,340000.0,5,911322.7128982544,1006187.9700591152,,950693.8443641544
6302,260000.0,2,912249.4459152222,1242701.771686679,,998011.6669821617
6303,1350000.0,4,1469902.1577835083,1247136.4161829925,,1394590.9016192893
6304,965000.0,3,1058184.3852996826,1099520.7275780907,1100000.0,1091872.5038144777
6305,399000.0,5,1083601.951599121,1144291.8833831644,382500.0,787000.2985047175
6306,3200000.0,1,2212963.819503784,2077566.5913243196,,2018325.0876969662
6307,260000.0,4,904741.108417511,999895.211270185,225000.0,631462.4688026031
6308,1550000.0,3,1101763.6060714722,1045590.833224464,,1090510.9262097825
6309,271000.0,3,914789.9746894836,991882.667834228,,951214.2277505248
6310,370000.0,3,964824.0208625792,1031295.3846899652,,995056.6053644265
6311,465000.0,1,937731.2660217284,1046901.185240623,,992214.0409341124
6312,830000.0,2,1012961.9836807252,1136079.5484366235,,1045866.1694394253
6313,1711000.0,5,1543734.431266785,1457948.54850046,1900000.0,1634727.8047714373
6314,1100000.0,3,1135080.6951522827,1054458.6270500426,,1114981.6069245045
6315,480000.0,4,1233048.677444458,1339962.522011885,,1259889.9604424587
6316,1000000.0,1,1081132.2927474976,1085836.0828162518,,1090477.1910515437
6317,315000.0,1,1006509.3040466307,1178973.8445594504,394000.0,713806.3553976441
6318,340000.0,2,878714.0846252441,1077760.5397083964,,941747.7931663207
6319,1500000.0,3,1367182.4932098389,1357823.2888816483,,1344359.2994418729
6320,1100000.0,4,1006590.3663635254,1115930.430735159,950000.0,1013104.1508750891
6321,600000.0,4,1068200.3498077393,1060637.4336540166,,1077161.7235772123
6322,765000.0,2,923718.5716629028,981164.1125902344,760000.0,867117.5182634977
6323,700000.0,2,1103996.6344833374,1306518.7674161796,,1141360.618695714
6324,407000.0,4,1025779.2472839355,996658.7645121265,388008.0,748233.6836509036
6325,280000.0,1,942593.8129425048,1061218.0860770089,275000.0,611411.1357884466
6326,390000.0,3,949455.8572769164,982104.2110332388,,972121.9249408109
6327,325000.0,2,944830.8944702148,1051825.3663942134,,982278.2771092287
6328,450000.0,4,965949.296951294,1032323.0352956296,295000.0,690461.5669764479
6329,560000.0,5,970789.4325256348,1027168.6596589946,480000.0,773062.0077203009
6330,420000.0,4,914207.5777053832,927194.2933641118,,937476.4096780624
6331,415000.0,3,922549.0689277648,994331.5020173852,,957086.0583941968
6332,395000.0,2,911372.2443580627,1026590.6093505776,,954088.6244723874
6333,98000.0,1,954273.8795280457,1106793.6480323968,,1019835.911042524
6334,830000.0,3,955850.1243591307,1022013.9694948876,,986640.7277683325
6335,330000.0,3,917239.546775818,994331.5020173852,,953497.9602138919
6336,2800000.0,2,2145822.525024414,1808762.1448624777,,1912829.9935330546
6337,580000.0,2,1017927.5274276732,986587.2874811224,,1019537.647319853
6338,3500000.0,3,2716961.622238159,2412288.49147038,,2457257.8501197374
6339,420000.0,1,954340.7559394836,1061218.0860770089,420000.0,696947.2840435781
6340,1400000.0,3,1312029.6001434326,1313095.5835297569,1300000.0,1290967.3231495894
6341,466000.0,2,951382.7562332152,1002028.5457188352,,976823.1951306222
6342,495000.0,3,843338.668346405,936575.170520348,550000.0,727535.5643479142
6343,580000.0,2,956059.3962669373,912944.7258884276,,962182.4112911383
6344,560000.0,5,919481.635093689,958372.810930494,500000.0,753223.5162059111
6345,343893.0,5,981217.9803848268,979028.96465596,,988512.4121596409
6346,820777.0,5,937147.855758667,1133597.604250439,,1002873.1071360069
6347,420000.0,4,886358.380317688,968755.3344443896,,929177.0803729598
6348,950000.0,3,980249.6433258055,1058942.7600484225,,1012490.2316359952
6349,550000.0,5,1001605.51071167,1019452.8339271152,512500.0,796377.0363150641
6350,350000.0,2,1277675.0326156616,1039285.6052961182,,1206025.8625891528
6351,377000.0,2,925819.8142051696,1077760.5397083964,374500.0,682851.2512620399
6352,630000.0,4,1011932.4922561646,989073.1887850343,544416.0,813206.6326248688
6353,154000.0,2,959924.1614341736,1081493.8341094267,,998612.0930534258
6354,340000.0,1,910094.439983368,1035234.5018155264,,971910.003116549
6355,410000.0,1,1031473.3982086182,1081765.7343488233,,1059324.18939163
6356,240000.0,4,838666.2602424622,934900.8004193326,,887515.6525812899
6357,900000.0,1,1294809.5798492432,1378667.8246799489,,1301638.5507553325
6358,400000.0,4,1004865.7655715942,1016799.1382014063,357500.0,730217.8271370445
6359,780000.0,3,989154.815673828,931113.7614781596,,985849.1552951635
6360,499000.0,1,1176618.933677673,1127081.5535523735,,1159684.4322390328
6361,880000.0,2,903030.276298523,947073.0002628256,850000.0,902279.097332502
6362,495000.0,3,987203.8960456848,969071.3052380392,,994233.5419538801
6363,326000.0,5,946962.296962738,1023051.118078022,,978534.8145268528
6364,320000.0,2,909658.8492393494,1059266.3190420505,,959470.06669272
6365,450000.0,4,1024785.7570648192,1054469.6197137572,,1046056.2115909525
6366,550000.0,3,925680.4585456848,954465.4737725472,590000.0,773858.4077525279
6367,340000.0,5,891346.5738296509,999762.8243362964,373500.0,694350.1685262138
6368,430000.0,3,935154.2592048644,990780.7992286636,353000.0,658654.8299872162
6369,280000.0,4,1086549.8781204224,996376.9905721522,345000.0,749835.12432703
6370,390000.0,5,955509.5434188844,1033282.8640498192,395000.0,731136.8507980346
6371,490000.0,2,930340.1708602904,1043065.2430672589,517500.0,753584.9377624646
6372,1500000.0,4,1206954.9560546875,1336532.43554573,,1241504.6321671305
6373,630000.0,5,982498.586177826,1000711.7414461687,487100.0,775590.9631166076
6374,570000.0,1,1005287.2896194458,1132493.5089615074,570000.0,804255.6162138944
6375,335000.0,1,945789.4563674928,1071267.0816248255,,1004271.8302222026
6376,670000.0,3,863416.2545204163,972769.6233211803,,911506.6562815913
6377,380000.0,2,1015406.370162964,1105208.9316048312,,1041407.8107675134
6378,300000.0,3,1004163.8612747192,1140821.333738848,,1049385.891919878
6379,510000.0,5,929286.777973175,989601.459397626,376250.0,706514.1865260846
6380,750000.0,1,997206.2706947328,996253.8715336632,868278.5,943393.7196758974
6381,1500000.0,1,1486431.121826172,1568616.0800937454,,1467023.862108013
6382,280000.0,3,944601.4165878296,971199.8964768948,280000.0,619731.9702438782
6383,525000.0,5,1005087.0180130004,951530.8588065732,,996340.9721760735
6384,500000.0,3,966682.9705238342,989071.802043014,,985520.4599604435
6385,350000.0,4,961582.4818611144,966382.55294207,,980130.0262605958
6386,570000.0,1,1002383.3513259888,1102760.0849780506,570000.0,798325.9879744408
6387,480000.0,1,994952.7978897096,1050416.7008203657,,1028055.3978028115
6388,1400000.0,1,1415828.3472061155,1432005.1988857244,1420000.0,1388018.4324507944
6389,460000.0,3,977788.9847755432,1084049.0632983458,385000.0,702085.3678812364
6390,1200000.0,1,1266952.9914855957,1295202.5496162134,1200000.0,1222865.118989482
6391,600000.0,1,909785.5687141418,1115728.5434019591,,995380.1405315069
6392,340000.0,4,981072.48544693,991191.8330041476,315000.0,698359.1824119346
6393,700000.0,5,908416.2712097168,911547.422766495,605000.0,788290.757052101
6394,790000.0,2,1043090.9395217896,1124966.3700679832,,1064239.7749156305
6395,400000.0,1,1163464.3077850342,1226624.6400488531,,1180443.2582840521
6396,230000.0,3,953608.7512969972,1024430.05365337,,985747.9187961557
6397,650000.0,4,884012.4607086182,951184.9381607248,630000.0,801532.605655061
6398,1400000.0,2,1289817.9292678833,1295203.3392273304,1350000.0,1292030.2021643328
6399,780000.0,1,1215060.5916976929,1126285.0180296027,,1182401.643850911
6400,330000.0,1,887763.7386322021,1004913.5959050086,,949297.6182757202
6401,400000.0,3,952118.754386902,1002423.4773273604,350000.0,663670.3428036238
6402,330000.0,4,903754.949569702,993135.4874514168,,947467.7339285173
6403,260000.0,2,985278.6064147948,1088111.1051685072,206322.5,613527.7113612265
6404,230000.0,4,882298.2907295227,980014.4860561764,,929321.7788406452
6405,450000.0,3,926603.615283966,918939.119640584,,940490.3483149335
6406,300000.0,4,914136.9462013243,1011935.8581876126,,959474.9791974822
6407,685000.0,4,1131295.084953308,1335595.9677900355,,1190375.4760136115
6408,415000.0,2,841047.3465919495,1027948.0291809728,,905480.7147386402
6409,370000.0,4,996049.8213768004,1060393.9171759177,500000.0,798855.6417221859
6410,480000.0,4,985882.5206756592,1030987.7151315488,,1013474.8903106682
6411,549000.0,4,1035673.4991073608,1013418.007002098,518000.0,813342.0828187091
6412,455000.0,1,1064716.339111328,1171699.8492557604,448500.0,754378.087185905
6413,850000.0,4,935837.2092247008,963615.7051253644,,961785.4533910038
6414,480000.0,1,904338.0618095398,1064067.834776785,535000.0,753115.9939659664
6415,270000.0,2,973338.4251594543,1077760.5397083964,274500.0,644531.0061870464
6416,700000.0,3,1020787.9543304445,1027144.6340549726,611500.0,822446.3543757022
6417,400000.0,5,897355.6160926819,1012802.8065560588,420000.0,719440.8579322849
6418,450000.0,1,965703.1893730164,1073431.3001272709,475000.0,732584.3700278777
6419,220000.0,4,872432.6491355896,953961.9771740388,,915747.3656812246
6420,1300000.0,2,1459774.374961853,1557162.6812620878,1390000.0,1386023.9735717296
6421,280000.0,4,1006730.318069458,1023474.9455631152,,1025749.6588955034
6422,590000.0,1,912584.42401886,1096881.3482886408,550000.0,769104.8434828054
6423,980000.0,3,1023607.1348190308,1209658.9317611563,,1079872.4642401238
6424,440000.0,4,1017620.8019256592,1029261.662713336,500000.0,801427.8052903633
6425,750000.0,3,1074708.104133606,1255734.7597161257,,1125622.838749807
6426,310000.0,1,789174.4375228882,1025985.6415553546,,894856.2383383578
