Id,preco,fold,xgboost_alpha150_bruto,lightgbm_alpha150_bruto,blend_arvores_alpha150_corr30,catboost_alpha150_corr30,generalista_cat60_arvores40
5984,180000.0,5,173559.984375,188124.8394885983,168589.6883522594,188771.70105167144,180698.8959719066
5985,649999.0,2,728649.875,724967.446111782,715766.0623891237,738926.3206377736,729662.2173383136
5986,650000.0,1,517182.34375,535282.1644492433,539362.5778697352,522049.9001125643,528974.9712154327
5987,260000.0,1,384991.125,359314.3390276975,372152.7320138487,394534.9716780315,385582.0758123584
5988,245000.0,3,292774.96875,292034.8406879055,292404.9047189527,295151.08321384725,294052.6118158895
5989,330000.0,1,309032.75,304463.5420751273,306748.1460375637,309835.58293086424,308600.60817354405
5990,1000000.0,5,903717.75,876395.3454719227,923039.5834151729,977688.462700321,955828.9109862617
5991,1000000.0,3,907991.375,909174.9348169555,908583.1549084778,904981.7727596796,906422.3256191988
5992,950000.0,2,681676.5625,758283.9575990326,719980.2600495163,572821.5519346499,631685.0351805965
5993,458000.0,1,356256.1875,348467.3767250206,352361.7821125103,372095.9026530667,364202.25443684414
5994,850000.0,5,1068186.125,1142680.1828933137,1105433.1539466567,1026192.88441434,1057888.9922272668
5995,1250000.0,4,1300333.0,1345655.556306834,1267334.744707392,1304313.3298363686,1289521.895784778
5996,1072000.0,5,678010.125,696919.5600515917,731638.239768057,742044.2189195529,737881.8272589545
5997,420000.0,5,434653.375,421151.10479759326,443531.56792915764,455349.082109649,450622.07643745246
5998,900000.0,3,938302.0,939714.2309630826,897305.6808370788,896717.2568249857,896952.626429823
5999,290000.0,1,274244.78125,265356.7004441179,265360.5185929412,263053.36013934086,263976.22352078103
6000,535000.0,3,429389.625,409079.7469204717,419234.6859602359,476627.9717084287,453670.6574091516
6001,546713.0,3,481730.9375,466347.6534238736,474039.2954619368,420449.0199100344,441885.13013079535
6002,2600000.0,1,2066216.5,2104220.7791144187,2085218.6395572093,1677968.2850312688,1840868.426841645
6003,1541680.0,5,1102191.875,1134829.4028587209,1244957.4472505525,1177379.0320447467,1204410.398127069
6005,640000.0,2,615615.5,597626.3794326398,606620.9397163199,595000.4628391953,599648.6535900452
6006,475000.0,3,424747.4375,421587.6414120472,455217.2776192165,487907.1471523351,474831.19933908765
6007,694500.0,1,757283.0625,776346.0240937122,766814.5432968561,791410.5045308225,781572.120037236
6008,330000.0,1,278819.46875,279483.1870050929,279151.3278775464,283553.3025647525,281792.5126898701
6009,466233.0,1,475774.09375,490771.20709102514,476290.85529435874,463160.4967261581,468412.6401534383
6010,330000.0,2,421341.15625,436718.453842338,429029.80504616897,438914.5882128392,434960.6749461711
6011,460000.0,4,418763.34375,431032.99048502074,426428.7169822572,407789.6516127226,415245.2777605364
6012,498888.0,4,552479.625,546408.9639529297,540611.0061335254,553344.1870281572,548250.9146703045
6013,395000.0,3,380205.84375,388552.3490591368,393565.3674831979,388812.1821940413,390713.456309704
6014,420000.0,1,464882.1875,457967.4395895052,461424.8135447526,428921.32510572753,441922.7204813375
6015,330000.0,1,208707.421875,214070.172432722,211388.797153861,210650.1366923917,210945.6008769794
6016,160000.0,1,232933.796875,230635.91721059676,236949.39992995883,250059.35091702384,244815.37052219786
6017,1650000.0,4,1003246.0,1027798.143498061,1070865.4502243213,1043969.8567231756,1054728.094123634
6018,900000.0,5,1093872.125,1088385.2059714373,1033790.0658400031,1080902.1919635972,1062057.3415141595
6019,2100000.0,1,1371477.75,1356730.992227594,1364104.371113797,1300918.4750589868,1326192.8334809109
6020,950000.0,4,881423.6875,884937.2366731479,883180.4620865739,910728.2240805746,899709.1192829744
6021,1500000.0,1,1732973.375,1606051.3012006115,1708658.636670214,1676136.0022540295,1689145.0560205032
6022,1290000.0,4,1243015.25,1229206.1384596936,1236110.6942298468,1120177.063855423,1166550.5160051924
6023,475000.0,4,569760.75,557365.6753593959,563563.2126796979,519240.6936150163,536969.7012408889
6024,730000.0,4,790647.9375,808982.8296080695,784870.7684878242,787600.8598791171,786508.8233226
6025,625000.0,5,621098.0,618863.6189331022,619980.809466551,593684.2377544392,604202.866439284
6026,1300000.0,3,1539193.625,1551249.6688482924,1545221.6469241462,1268723.680387712,1379322.8670022858
6027,660000.0,2,583455.875,587412.0143132869,616803.7612596503,624738.509904039,621564.6104462836
6028,320000.0,2,422420.625,428150.2072122007,444699.7912742702,424992.95903685794,432875.69193182286
6029,1500000.0,2,1083422.625,1063722.1599534373,1111500.674733703,1065392.7219992648,1083835.90309304
6030,173000.0,4,280147.625,276359.96369816666,278253.7943490833,261698.27541372497,268320.4829878683
6031,730000.0,5,824247.75,789389.0560080174,783772.882102806,800104.352906066,793571.764584762
6032,1500000.0,2,1220095.5,1239085.6262168048,1229590.5631084023,952849.1885051116,1063545.738346428
6033,750000.0,5,1061530.375,1066139.5188102196,1063834.9469051098,962975.4475160312,1003319.2472716626
6034,863000.0,1,760390.5625,757472.6843019571,801252.1363806849,795500.1762108963,797800.9602788117
6035,295000.0,4,280022.625,266803.3529826362,279889.0922939227,260394.60509853956,268192.3999766928
6036,200000.0,4,190900.4375,184475.43169855798,187687.934599279,203769.47396090283,197336.85821625328
6037,800000.0,3,757475.1875,742913.0541200191,762135.8845670066,766978.149448131,765041.2434956812
6038,500000.0,1,348422.90625,350667.41512247355,349545.1606862368,334279.6427431735,340385.84992039885
6039,1100000.0,2,1034101.875,1058607.0677103235,1046354.4713551617,907994.0062798376,963338.1923099672
6040,1000000.0,5,602267.875,582516.5543298197,592392.2146649099,638001.7957653326,619757.9633251636
6041,550000.0,2,508762.75,513471.08603871794,522781.8426135513,504934.133946633,512073.2174134003
6042,550000.0,2,363781.96875,358576.3290347639,410925.40422466735,420043.167068184,416396.06193077733
6043,2500000.0,1,2686848.25,2831510.2127042236,2759179.231352112,2693796.805066081,2719949.7755804933
6044,472000.0,2,486479.28125,476709.51739394583,481594.3993219729,490204.0992278682,486760.2192655101
6045,420000.0,2,373680.3125,377584.74593401694,375632.5292170085,369171.9146138576,371756.16045511793
6046,320000.0,5,356987.75,359161.5236863812,358652.24579023337,357456.12710344803,357934.57457816217
6047,290000.0,5,345035.25,346857.85236224247,350162.58582678484,348019.6849200637,348876.8452827522
6048,380000.0,5,471102.375,436360.76070147794,453731.567850739,461037.9923722986,458115.42256367474
6049,550000.0,5,521909.1875,508325.1414924201,525582.015147347,501285.2833506766,511003.9760693448
6050,350000.0,3,339995.78125,323521.50068492664,331758.6409674633,322639.8930086949,326287.3921922023
6051,392793.0,1,376473.59375,378224.0970690663,381982.0917866732,380874.4299703974,381317.4946969077
6052,750000.0,2,801270.4375,842384.0078313223,821827.2226656611,835280.3151579639,829899.0781610429
6053,1750000.0,3,1541473.5,1406347.4047843432,1473910.4523921716,1469403.8025441556,1471206.462483362
6054,570000.0,3,244263.703125,248219.71055351,246241.706839255,211357.8572841465,225311.39710618992
6055,850000.0,1,1042684.625,1094742.993767891,1068713.8093839455,1099719.5836550863,1087317.27394663
6056,300000.0,2,301533.03125,315148.61616759276,308340.8237087964,269730.180583183,285174.4378334284
6057,675000.0,5,575525.5,567738.8441408112,571632.1720704057,614433.8309251587,597313.1673832575
6058,355000.0,1,376473.59375,378224.0970690663,381982.0917866732,380874.4299703974,381317.4946969077
6059,800000.0,3,718827.625,740837.4200715284,729832.5225357641,674250.542525833,696483.3345298055
6060,680000.0,4,675279.25,652668.4655770317,663973.8577885159,733103.126893651,705451.4192515969
6061,1180000.0,5,1047781.3125,1065192.5814444653,1045540.8628805629,1062042.7513773134,1055441.9959786132
6062,1300000.0,5,730912.5,718477.1959560114,717286.3935846039,757570.3482814648,741456.7664027205
6063,1000000.0,2,949687.5,947053.773982525,948370.6369912624,1035105.4123945588,1000411.5022332402
6064,850000.0,3,712507.5625,688324.7935650038,700416.1780325018,759634.9675840093,735947.4517634064
6065,420000.0,5,415826.375,416862.7633306876,415191.1984157406,419897.5937383797,418015.0356093241
6066,1100000.0,3,987964.375,1074900.8658103184,1031432.6204051592,1040279.3761095126,1036740.6738277712
6067,430000.0,5,384097.375,371976.700806232,377125.92653218115,395218.2629306458,387981.32837125997
6068,550000.0,2,597084.25,632142.7109717516,614613.4804858759,531110.909624529,564511.9379690677
6069,800000.0,4,848232.5625,850485.1743860097,849358.8684430048,856684.9361915704,853754.5090921442
6070,500000.0,1,608737.625,607760.6942241518,635024.4117284531,627491.5395002859,630504.6883915528
6071,950000.0,5,1116100.25,1129251.171176949,1122675.7105884745,1124728.7798607957,1123907.5521518672
6072,370000.0,4,377367.59375,389259.33072697435,383313.4622384872,383551.4382713449,383456.2478582018
6073,650000.0,5,550068.625,561362.7009631057,555715.6629815528,572873.0146914024,566010.0740074626
6074,260000.0,5,446864.78125,454122.6961078886,450493.7386789443,446524.8159205777,448112.38502392435
6075,480000.0,3,487216.09375,477567.7542451807,526674.3467983132,521064.8858964733,523308.6702572093
6076,350000.0,2,291570.96875,278759.4853015169,285165.2270257585,259986.5163202273,270058.00060243974
6077,740000.0,5,800463.875,773218.7695915685,786841.3222957843,772403.6330981787,778178.7087772209
6078,350000.0,1,312491.03125,339271.84419772157,325881.4377238608,303299.195168971,312332.0921909269
6079,1180000.0,4,1013286.5,1014125.8848578072,1013706.1924289037,989641.296108208,999267.2546364863
6080,640000.0,1,539139.25,541555.3190623863,540347.2845311931,556613.2998977891,550106.8937511507
6081,1250000.0,1,1216435.75,1082495.7603353655,1191626.0286173779,1354441.5852029296,1289315.3625687088
6082,255000.0,1,437349.03125,424249.3127897745,430799.17201988725,407479.8686667901,416807.5900080289
6083,335000.0,5,293876.28125,294796.94880808546,317035.63052032987,322571.5008124144,320357.1526955806
6084,380000.0,4,280456.375,247294.4513827486,284462.78923396196,274882.6625344086,278714.7132142299
6085,1800000.0,3,1933013.5,2122469.326154997,2027741.4130774986,2278075.155514019,2177941.6585394107
6086,650000.0,5,667611.25,638452.4273680309,653031.8386840154,744166.2238596344,707712.4697893868
6087,440000.0,5,426339.5,432773.9443333388,429556.72216666944,440984.0884989679,436413.1419660485
6088,365000.0,2,395805.375,399244.3105612577,404267.3899464402,395978.3454562408,399293.96325232054
6089,290000.0,2,354021.875,345608.44355311664,349815.1592765583,378410.5938167354,366972.42000066454
6090,220000.0,1,283337.5,268510.89022102766,281646.9365773597,265606.55864301295,272022.70981675165
6091,730000.0,5,1026568.25,951561.3891920729,989064.8195960365,974956.5312126132,980599.8465659826
6092,740000.0,4,643359.9375,636794.8291481332,673054.1683268466,712059.5007786504,696457.3677979289
6093,458000.0,1,328589.65625,329526.1373463866,350340.52775873535,341610.2720293692,345102.37432111567
6094,180000.0,5,209488.125,206166.5769489309,207827.35097446543,206222.04876405263,206864.16964821774
6095,685000.0,4,492142.40625,493095.5315692892,512833.2782367512,523267.97269041586,519094.09490895
6096,1100000.0,2,921872.5,930877.5152568899,926375.0076284449,923849.460549352,924859.6793809892
6097,284000.0,3,297085.90625,295994.01736075006,296539.96180537506,316695.9173837669,308633.53515241016
6098,630000.0,4,342977.28125,334207.0889051083,338592.18507755414,365370.3082425844,354659.0589765723
6099,1690000.0,1,1388384.25,1407523.5656592017,1578567.7354807206,1482570.749597285,1520969.5439506592
6100,700000.0,3,721430.5,718560.8313486738,698996.9659720359,770548.8083402457,741928.0713929618
6101,521000.0,5,389761.15625,371956.7595389187,422901.27052612155,404313.9748795242,411748.89313816314
6102,710000.0,1,635796.0625,636424.9574071746,640277.3569675111,622890.7394050553,629845.3864300377
6103,680000.0,4,1440921.0,1382641.2194723801,1411781.1097361902,1358055.0778070956,1379545.4905787334
6104,319000.0,2,424090.5,467529.5811709608,445810.0405854804,386256.8868189438,410078.1483255584
6105,280000.0,1,288282.90625,276766.4587587238,282524.6825043619,281504.1275807856,281912.3495502161
6106,1500000.0,3,1202163.0,1241194.5879286288,1221678.7939643143,1147378.159613403,1177098.4133537677
6107,921000.0,4,937314.625,918629.9252305165,923180.5925806807,897376.6848373581,907698.2479346872
6108,630000.0,5,525785.375,515481.26280951226,575793.3232333292,564906.2626082451,569261.0868582788
6109,197000.0,1,271937.8125,233477.212568713,252707.5125343565,221085.66238252044,233734.40244325486
6110,700000.0,2,616001.375,617434.9607081143,602702.71749784,597365.3284974603,599500.2840976121
6111,195000.0,5,231969.25,219205.69101929112,225587.47050964556,189809.3597012632,204120.60402461613
6112,750000.0,2,694091.375,705109.4584782745,699600.4167391373,745429.3759504308,727097.7922659133
6113,580000.0,1,532021.75,526441.1488926486,529231.4494463243,473927.75172710494,496049.2308147927
6114,250000.0,2,320047.40625,316933.1303854824,318490.2683177412,373246.6954005731,351344.12456744036
6115,520000.0,4,416370.8125,423158.6158706175,455835.2999297161,460561.02406127314,458670.7344086503
6116,320000.0,4,313737.125,308819.26137824194,333454.73523238464,342428.06482090964,338838.73298549966
6117,720000.0,3,739041.125,799678.50730502,769359.81615251,730237.1197320903,745886.1983002581
6118,1300000.0,5,955085.3125,889073.8540277703,922079.5832638852,841830.6850827708,873930.2443552166
6119,750000.0,5,688114.125,697608.8058716115,692861.4654358057,737204.6349067773,719467.3671183886
6120,520000.0,1,517982.0,529847.0678663172,523914.5339331586,483758.6893799397,499821.02720122726
6121,240000.0,5,357434.6875,363534.87640828197,376089.3473678987,372947.5566166865,374204.27291717136
6122,250000.0,2,215919.84375,228205.29713762732,208543.79931066956,226317.67369289574,219208.12394000526
6123,620000.0,2,630717.6875,620475.2379561528,625596.4627280764,563936.207594544,588600.309647957
6124,500000.0,5,507163.15625,501547.2895512325,464048.65603043133,464431.95868485153,464278.6376230834
6125,1200000.0,5,1163761.5,1317434.9796773978,1240598.2398386989,1169267.6642690122,1197799.894496887
6126,560000.0,4,539495.1875,547242.3714434076,543858.1456301927,534603.6335725533,538305.438395609
6127,205000.0,4,216284.828125,214566.73185273958,213198.04599220885,225414.74691297437,220528.06654466817
6128,1000000.0,1,742024.1875,696041.2322949013,719032.7098974506,663961.7095294823,685990.1096766696
6129,1750000.0,1,1274564.625,1326811.0726099836,1540481.494163494,1519337.334238158,1527794.9982082925
6130,430000.0,2,406752.71875,408728.0157287007,390418.2570675452,410168.67110968556,402268.50549282937
6131,1400000.0,2,1630227.375,1621711.405597177,1625969.3902985887,1499630.3920335923,1550165.9913395909
6132,420000.0,3,397871.375,395054.9577693479,402024.2164692717,404223.0574669838,403343.52106789895
6133,950000.0,1,757153.0625,741994.7357601958,749573.8991300978,599412.9191764354,659477.3111579004
6134,1350000.0,3,919372.0,933026.4051207203,926199.2025603601,811649.698664977,857469.5002231302
6135,479000.0,5,538222.75,533219.6132534216,555454.8271386975,544952.8327926444,549153.6305310656
6136,1050000.0,5,967955.8125,956726.1898452815,973638.7008208486,998562.8808786027,988593.2088555011
6137,350000.0,2,257955.3125,268670.16598147416,263312.73924073705,288444.71268306003,278391.9233061308
6138,400000.0,5,393633.375,383549.0542266355,411513.8502293224,436537.0368289576,426527.7621891035
6139,1139000.0,1,1030361.0625,1090181.1505039486,1057189.7745513818,1031012.0120820554,1041483.117069786
6140,1100000.0,5,770382.4375,748473.2952490364,759427.8663745183,686106.6096773201,715435.1123561994
6141,400000.0,2,521915.15625,532235.3756109192,496452.6861513217,493168.61267304356,494482.2420643548
