Id,rank_preco_pipeline,selecionado_top05,pipeline_atual_21_19,especialista_caro,diferenca_especialista_pipeline,previsao_w050,previsao_w100
1795,1535,0,352897.3771361678,688872.1762051405,335974.79906897276,352897.3771361678,352897.3771361678
1796,62,1,1685371.248804691,1840283.3674815868,154912.11867689574,1762827.308143139,1840283.3674815868
1797,20,1,2511938.9124393887,2868386.6595528885,356447.7471134998,2690162.7859961386,2868386.6595528885
1798,1230,0,418749.2237050343,1134464.1553772255,715714.9316721912,418749.2237050343,418749.2237050343
1799,201,0,1209796.53063861,1198413.0504790791,-11383.480159530882,1209796.53063861,1209796.53063861
1800,1829,0,261376.8330253137,993106.376405655,731729.5433803414,261376.8330253137,261376.8330253137
1801,967,0,532789.9244577084,839114.9321772315,306325.00771952316,532789.9244577084,532789.9244577084
1802,939,0,541683.2343224233,823253.8607094848,281570.62638706143,541683.2343224233,541683.2343224233
1803,591,0,759479.3067345967,962018.1820691164,202538.87533451966,759479.3067345967,759479.3067345967
1804,179,0,1246016.5330927602,1538624.5772666251,292608.0441738649,1246016.5330927602,1246016.5330927602
1805,1631,0,334524.1860931303,1028635.192344578,694111.0062514476,334524.1860931303,334524.1860931303
1806,725,0,647055.9032851417,897359.0717757051,250303.1684905634,647055.9032851417,647055.9032851417
1807,662,0,701468.5073772448,986270.4002295738,284801.89285232907,701468.5073772448,701468.5073772448
1808,865,0,563816.1976013954,1000060.6954022932,436244.4978008978,563816.1976013954,563816.1976013954
1809,121,0,1339951.8223161143,1605161.6784539928,265209.8561378785,1339951.8223161143,1339951.8223161143
1810,1720,0,303097.1023693252,654817.2413109224,351720.13894159725,303097.1023693252,303097.1023693252
1811,1155,0,447556.9583279803,691062.3867484967,243505.42842051637,447556.9583279803,447556.9583279803
1812,1372,0,383860.8732747447,711152.8783104796,327292.00503573485,383860.8732747447,383860.8732747447
1813,533,0,811468.6313876467,979140.7586183884,167672.12723074178,811468.6313876467,811468.6313876467
1814,1246,0,414437.7415759047,755151.5294188936,340713.7878429889,414437.7415759047,414437.7415759047
1815,1280,0,403788.8542419259,740264.1727550569,336475.318513131,403788.8542419259,403788.8542419259
1816,1723,0,302285.68303934595,993647.8120071464,691362.1289678004,302285.68303934595,302285.68303934595
1817,1143,0,453164.6602769137,723966.8460452245,270802.18576831074,453164.6602769137,453164.6602769137
1818,983,0,527815.7380842445,995309.6406362468,467493.9025520022,527815.7380842445,527815.7380842445
1819,1119,0,470148.80755262455,887297.7540112216,417148.946458597,470148.80755262455,470148.80755262455
1820,1395,0,380119.8914141599,708353.7070657411,328233.81565158116,380119.8914141599,380119.8914141599
1821,1896,0,239450.40588821116,996538.743785402,757088.3378971908,239450.40588821116,239450.40588821116
1822,1154,0,448740.914518704,718191.2845878602,269450.3700691562,448740.914518704,448740.914518704
1823,1447,0,369167.85203941376,676477.0723509487,307309.22031153494,369167.85203941376,369167.85203941376
1824,168,0,1264719.9918161975,1468225.6316006598,203505.63978446228,1264719.9918161975,1264719.9918161975
1825,897,0,553476.6366324343,856560.3072704574,303083.67063802306,553476.6366324343,553476.6366324343
1826,1895,0,239496.94673585903,964573.7737986523,725076.8270627933,239496.94673585903,239496.94673585903
1827,1382,0,382903.2643371066,766512.6136459928,383609.3493088862,382903.2643371066,382903.2643371066
1828,910,0,551063.2927982622,840870.9292376825,289807.6364394203,551063.2927982622,551063.2927982622
1829,98,1,1465270.4755869028,1682922.1827438504,217651.70715694758,1574096.3291653767,1682922.1827438504
1830,436,0,892980.0477849556,1127157.8096602322,234177.76187527657,892980.0477849556,892980.0477849556
1831,1363,0,385618.5590424176,705384.2892205314,319765.73017811374,385618.5590424176,385618.5590424176
1832,287,0,1075179.7095858892,1417628.538723545,342448.8291376557,1075179.7095858892,1075179.7095858892
1833,320,0,1030121.3886302534,1035604.3422841636,5482.953653910197,1030121.3886302534,1030121.3886302534
1834,199,0,1212533.175432659,1365787.2652957267,153254.08986306773,1212533.175432659,1212533.175432659
1835,1860,0,251306.31837320383,642077.9840759906,390771.66570278676,251306.31837320383,251306.31837320383
1836,1624,0,336386.2655958787,695580.8045289136,359194.53893303487,336386.2655958787,336386.2655958787
1837,69,1,1631969.460388359,1993476.539916149,361507.0795277902,1812723.000152254,1993476.539916149
1838,1268,0,407391.053737305,796794.5517886988,389403.4980513938,407391.053737305,407391.053737305
1839,1778,0,282534.4481692819,993199.7884834852,710665.3403142034,282534.4481692819,282534.4481692819
1840,434,0,894592.6436123205,1135048.5140665837,240455.87045426317,894592.6436123205,894592.6436123205
1841,830,0,577252.1374383064,835809.0764315568,258556.9389932505,577252.1374383064,577252.1374383064
1842,1741,0,297548.9009846192,667210.2148140001,369661.31382938084,297548.9009846192,297548.9009846192
1843,1493,0,360075.78451641754,717886.8817015567,357811.0971851392,360075.78451641754,360075.78451641754
1844,721,0,648111.300109243,980666.6055337682,332555.30542452517,648111.300109243,648111.300109243
1845,1838,0,259333.6337083531,963676.2327657264,704342.5990573734,259333.6337083531,259333.6337083531
1846,80,1,1545436.215430769,1697724.949807873,152288.7343771041,1621580.582619321,1697724.949807873
1847,1374,0,383503.018354651,956864.552542446,573361.5341877949,383503.018354651,383503.018354651
1848,529,0,814602.2807959983,1154128.541949507,339526.2611535088,814602.2807959983,814602.2807959983
1849,92,1,1493800.763416507,1750717.4122253594,256916.6488088523,1622259.0878209332,1750717.4122253594
1850,1797,0,275020.4592151736,1006193.63732629,731173.1781111164,275020.4592151736,275020.4592151736
1851,1478,0,362099.0045955698,997860.4685203132,635761.4639247434,362099.0045955698,362099.0045955698
1852,974,0,530736.6617672591,907949.1164663034,377212.45469904423,530736.6617672591,530736.6617672591
1853,503,0,836603.5615544127,1130150.518215445,293546.9566610324,836603.5615544127,836603.5615544127
1854,1281,0,403660.80679776496,1006259.226868936,602598.420071171,403660.80679776496,403660.80679776496
1855,783,0,602250.580200467,808113.011081532,205862.43088106497,602250.580200467,602250.580200467
1856,559,0,781641.4565130493,909823.6490810416,128182.19256799226,781641.4565130493,781641.4565130493
1857,197,0,1214606.9781899112,1405738.8258607103,191131.84767079912,1214606.9781899112,1214606.9781899112
1858,1808,0,270243.57492428913,947351.5502236796,677107.9752993905,270243.57492428913,270243.57492428913
1859,1406,0,378222.3592436227,976033.5872015177,597811.227957895,378222.3592436227,378222.3592436227
1860,678,0,686748.1083910854,913664.3065003644,226916.19810927904,686748.1083910854,686748.1083910854
1861,134,0,1319440.779229727,1752916.8706063165,433476.0913765894,1319440.779229727,1319440.779229727
1862,603,0,744140.0623903319,893943.4401229878,149803.37773265596,744140.0623903319,744140.0623903319
1863,1900,0,236498.133761524,621836.2209622802,385338.0872007562,236498.133761524,236498.133761524
1864,1542,0,351315.68961796194,997016.1943569246,645700.5047389627,351315.68961796194,351315.68961796194
1865,365,0,970934.6244562328,1214825.5748289912,243890.95037275844,970934.6244562328,970934.6244562328
1866,1766,0,288567.27401379705,1028053.2012709462,739485.9272571491,288567.27401379705,288567.27401379705
1867,1842,0,258328.29149678908,1002575.5121333728,744247.2206365837,258328.29149678908,258328.29149678908
1868,1648,0,325719.4051156211,1026719.655294756,701000.250179135,325719.4051156211,325719.4051156211
1869,139,0,1311490.7461223258,1307800.2799699784,-3690.4661523473915,1311490.7461223258,1311490.7461223258
1870,1927,0,220465.1814822832,610616.122440313,390150.9409580298,220465.1814822832,220465.1814822832
1871,1467,0,365159.41960450297,688277.7149726155,323118.2953681125,365159.41960450297,365159.41960450297
1872,763,0,610177.9596443187,963665.332797034,353487.37315271527,610177.9596443187,610177.9596443187
1873,468,0,872099.6221338543,1032040.9096891712,159941.28755531693,872099.6221338543,872099.6221338543
1874,337,0,1015434.3042256172,962080.6372446036,-53353.66698101361,1015434.3042256172,1015434.3042256172
1875,982,0,528227.0218298243,1056517.9245034866,528290.9026736623,528227.0218298243,528227.0218298243
1876,187,0,1227668.2101588575,1602072.861013019,374404.6508541615,1227668.2101588575,1227668.2101588575
1877,699,0,667422.4075842054,931557.06665117,264134.65906696464,667422.4075842054,667422.4075842054
1878,1084,0,486919.2802028376,777030.7914145727,290111.51121173514,486919.2802028376,486919.2802028376
1879,609,0,741651.6448811783,952590.6975390532,210939.05265787488,741651.6448811783,741651.6448811783
1880,154,0,1287281.282843121,1748197.1364192755,460915.85357615445,1287281.282843121,1287281.282843121
1881,1862,0,251014.573106121,642605.0389213262,391590.4658152051,251014.573106121,251014.573106121
1882,1210,0,425804.972282575,952653.195729434,526848.223446859,425804.972282575,425804.972282575
1883,853,0,567869.461894704,1101833.3879563538,533963.9260616498,567869.461894704,567869.461894704
1884,373,0,958081.9299218496,1176797.6091049523,218715.67918310268,958081.9299218496,958081.9299218496
1885,1163,0,443576.0155442712,963175.198012948,519599.1824686768,443576.0155442712,443576.0155442712
1886,1087,0,485743.73081329145,988100.04449608,502356.3136827886,485743.73081329145,485743.73081329145
1887,632,0,721772.8334432156,984224.8854659544,262452.05202273885,721772.8334432156,721772.8334432156
1888,1984,0,174177.50168762708,640401.1391298467,466223.63744221965,174177.50168762708,174177.50168762708
1889,1884,0,244558.4380383015,975305.4780781264,730747.0400398249,244558.4380383015,244558.4380383015
1890,441,0,888945.1091003242,1008495.5888764572,119550.47977613297,888945.1091003242,888945.1091003242
1891,1366,0,385346.42952643824,706573.7448452814,321227.3153188431,385346.42952643824,385346.42952643824
1892,789,0,598582.7346496275,825257.6227828071,226674.88813317963,598582.7346496275,598582.7346496275
1893,1924,0,223715.18446929025,611475.7794139219,387760.5949446316,223715.18446929025,223715.18446929025
1894,1031,0,509540.0839375266,1070861.537197198,561321.4532596713,509540.0839375266,509540.0839375266
1895,1195,0,430517.2862084229,1019201.0993298626,588683.8131214397,430517.2862084229,430517.2862084229
1896,860,0,564869.5290687744,815561.5121217521,250691.9830529777,564869.5290687744,564869.5290687744
1897,289,0,1067898.4996956591,1378091.6013037746,310193.1016081155,1067898.4996956591,1067898.4996956591
1898,399,0,927599.2970425786,1032423.9288107032,104824.63176812464,927599.2970425786,927599.2970425786
1899,491,0,845263.2385574908,1173433.284522479,328170.0459649882,845263.2385574908,845263.2385574908
1900,1307,0,396377.8014211807,737152.074548495,340774.2731273143,396377.8014211807,396377.8014211807
1901,1507,0,356819.58490824903,727276.5162709989,370456.93136274983,356819.58490824903,356819.58490824903
1902,1325,0,392261.5511314742,762644.5333816061,370382.9822501319,392261.5511314742,392261.5511314742
1903,88,1,1517584.714832233,1762281.58655798,244696.8717257469,1639933.1506951065,1762281.58655798
1904,944,0,540815.4889800748,804156.791772813,263341.3027927382,540815.4889800748,540815.4889800748
1905,973,0,530820.0371459849,831860.1692446354,301040.13209865044,530820.0371459849,530820.0371459849
1906,1094,0,483058.7324627983,988205.3552336734,505146.62277087505,483058.7324627983,483058.7324627983
1907,1669,0,320948.2163642016,967067.775907976,646119.5595437743,320948.2163642016,320948.2163642016
1908,176,0,1252895.331787954,1307760.8722855616,54865.54049760755,1252895.331787954,1252895.331787954
1909,472,0,868397.3536102239,971706.8331654724,103309.47955524852,868397.3536102239,868397.3536102239
1910,730,0,643684.3913122929,1016726.7767091064,373042.3853968135,643684.3913122929,643684.3913122929
1911,793,0,595434.4461967616,956193.3297176104,360758.8835208488,595434.4461967616,595434.4461967616
1912,840,0,573431.4068072214,865319.5340071243,291888.1271999029,573431.4068072214,573431.4068072214
1913,1801,0,272576.56021304853,702331.5304025775,429754.97018952895,272576.56021304853,272576.56021304853
1914,1436,0,371608.49880946655,827636.1532107638,456027.6544012973,371608.49880946655,371608.49880946655
1915,580,0,769676.3012001802,1030455.1196948498,260778.81849466963,769676.3012001802,769676.3012001802
1916,713,0,652696.0228739476,988030.2238817664,335334.2010078188,652696.0228739476,652696.0228739476
1917,746,0,627998.7686692104,836744.7447584007,208745.97608919034,627998.7686692104,627998.7686692104
1918,1189,0,432844.2601999191,964001.0719063896,531156.8117064704,432844.2601999191,432844.2601999191
1919,480,0,857812.3333509004,1096210.999424018,238398.66607311752,857812.3333509004,857812.3333509004
1920,1999,0,141618.48392619292,960690.8824949844,819072.3985687916,141618.48392619292,141618.48392619292
1921,552,0,791064.8336387207,987391.4698195856,196326.63618086488,791064.8336387207,791064.8336387207
1922,376,0,953375.2174256224,1550903.7130470916,597528.4956214692,953375.2174256224,953375.2174256224
1923,486,0,853580.3067590082,956497.6854758871,102917.37871687894,853580.3067590082,853580.3067590082
1924,1256,0,410451.8900604451,967312.2508074832,556860.3607470382,410451.8900604451,410451.8900604451
1925,1257,0,410367.105870768,765205.5567645741,354838.4508938061,410367.105870768,410367.105870768
1926,192,0,1223615.5662742916,1230029.1329627568,6413.566688465187,1223615.5662742916,1223615.5662742916
1927,1575,0,344307.82830804697,703140.9265367574,358833.0982287104,344307.82830804697,344307.82830804697
1928,1819,0,265795.08826368314,648247.8765637343,382452.7883000511,265795.08826368314,265795.08826368314
1929,1036,0,506395.8778693093,807091.6219734258,300695.7441041166,506395.8778693093,506395.8778693093
1930,70,1,1618058.8149676889,1641552.5823727553,23493.767405066406,1629805.698670222,1641552.5823727553
1931,178,0,1251885.802048861,1199556.8722341028,-52328.929814758245,1251885.802048861,1251885.802048861
1932,546,0,795168.9501969067,892686.6392966777,97517.68909977097,795168.9501969067,795168.9501969067
1933,1335,0,390597.7693712867,702938.898725349,312341.1293540623,390597.7693712867,390597.7693712867
1934,1700,0,312054.3470145165,964457.924459576,652403.5774450595,312054.3470145165,312054.3470145165
1935,1275,0,405139.7276050752,778553.4528423572,373413.725237282,405139.7276050752,405139.7276050752
1936,117,0,1353623.0989309398,1963392.5009706037,609769.4020396639,1353623.0989309398,1353623.0989309398
1937,959,0,535996.0261016963,975243.1524303944,439247.1263286981,535996.0261016963,535996.0261016963
1938,400,0,927545.2820890136,955345.9430938232,27800.661004809546,927545.2820890136,927545.2820890136
1939,366,0,970386.3903350976,1221690.9146155303,251304.52428043273,970386.3903350976,970386.3903350976
1940,1362,0,385724.1561939559,755054.8788316593,369330.7226377034,385724.1561939559,385724.1561939559
1941,1872,0,246712.8293660868,624557.9222597941,377845.0928937073,246712.8293660868,246712.8293660868
1942,1758,0,290237.6526395775,969823.6079109338,679585.9552713563,290237.6526395775,290237.6526395775
1943,379,0,944959.780094402,1021837.1964264972,76877.41633209516,944959.780094402,944959.780094402
