Id,preco,fold,xgb_bruto,lgb_bruto,previsao_correspondencia,especialista_caros_calibrado_cf
5711,2500000.0,5,2587682.4855804443,2630101.2344477912,,2420857.820532987
5712,1700000.0,4,1501326.6801834106,1498516.4640719907,,1479078.3184358464
5713,550000.0,4,1049938.7979507446,1279695.1703350404,,1120385.8016216694
5714,430000.0,4,1010265.7079696656,985889.1254666528,390000.0,756371.1126230982
5715,850000.0,5,1011999.011039734,1041291.7880583772,650000.0,864260.3226119771
5716,680000.0,3,1017529.1299819946,1022601.3554455012,595000.0,828558.1183317109
5717,1400000.0,1,1333908.5578918457,1250123.7715804533,1250000.0,1263068.3171329484
5718,600000.0,3,946816.1463737488,978348.421829213,650000.0,824564.7287124186
5719,365000.0,4,938174.00932312,968204.1940572757,,963494.6007451565
5720,1280000.0,4,1448604.2261123655,1476834.1458022424,,1438532.7684792513
5721,895000.0,5,952057.1827888488,1085367.9705993102,890000.0,957291.5593573699
5722,1072000.0,3,1010067.582130432,1026607.679469404,750000.0,899621.4815639313
5723,600000.0,2,936343.6698913574,998670.626965833,534500.0,775572.2986641376
5724,570000.0,2,968239.12858963,1068714.871952854,590000.0,819657.0269002939
5725,315000.0,5,956855.4759025574,903050.5546361984,,951559.389526063
5726,800000.0,3,1112085.223197937,1087526.110394724,750000.0,942170.0363615277
5727,380000.0,4,994981.4677238464,1057454.3040100674,,1025574.0867783967
5728,600000.0,2,951005.1608085632,1032500.0801963584,600000.0,814389.6874194028
5729,550000.0,4,845908.8802337646,948481.0723664984,,894843.0263918082
5730,199000.0,2,926274.1804122924,1051825.3663942134,,968155.3549469307
5731,280000.0,3,960052.0730018616,1024122.56547723,,988890.9142469475
5732,350000.0,5,942306.2205314636,1043087.8335136828,,981084.419498671
5733,310000.0,4,1016463.1605148315,1008999.0136893748,,1027693.1291629712
5734,400000.0,2,968701.2434005736,1033433.36472457,390000.0,723887.8757382283
5735,1800000.0,4,3148713.1118774414,3033260.528922671,,2918997.658431445
5736,350000.0,5,944490.4923439026,1081933.597643343,,993290.5433418474
5737,370000.0,5,912168.9796447754,1057444.8496982793,,965519.6140884928
5738,430000.0,5,928426.98097229,989047.8245579752,400000.0,716773.0194026823
5739,420000.0,4,976163.685321808,1051280.2389193857,,1011111.0920669675
5740,420000.0,1,972821.2356567384,1061218.0860770089,415000.0,744899.7701903557
5741,200000.0,2,913635.7307434082,1090094.600953721,,967095.0954427639
5742,1100000.0,1,1111311.316490173,1220589.1451677033,1100000.0,1125259.5605595848
5743,500000.0,1,1137553.8110733032,1281918.4709424656,,1179798.1432538733
5744,650000.0,3,936251.8191337584,1005295.8884807484,,967955.6618349287
5745,412000.0,5,1003863.4538650512,1053121.820283238,,1023711.7592830398
5746,1150000.0,5,1010532.2599411012,1013750.3029397778,,1017117.0921889658
5747,1350000.0,2,1249539.852142334,1239684.85189804,1250000.0,1227194.93372068
5748,250000.0,5,921623.2299804688,1018533.2525760372,,960828.372926597
5749,490000.0,1,965289.1755104064,1064382.345833571,,1011771.9681332925
5750,380000.0,5,871074.0804672241,971395.5918107388,399500.0,694367.8666203193
5751,900000.0,4,1062464.8332595823,1046480.3465309492,1200000.0,1127375.488726111
5752,365000.0,2,1026326.6563415529,1121834.2048143283,497000.0,803145.5730884083
5753,450000.0,1,938235.1636886596,1182555.68661149,,1030025.3132103232
5754,400000.0,4,886404.0374755859,981123.8556807988,,931283.7285045553
5755,2100000.0,4,1768108.9639663696,1802859.353298039,2250000.0,1922431.4913193719
5756,500000.0,3,947700.023651123,972165.4494052426,510400.0,757734.5662499897
5757,392793.0,2,969270.5273628236,1091696.915056242,374895.0,723164.5611342579
5758,340000.0,1,963078.6180496216,1139395.450423834,,1032507.110006072
5759,310000.0,4,966983.8547706604,966382.55294207,,982780.188006869
5760,349000.0,3,913221.538066864,1003849.6213219176,350000.0,673067.201242456
5761,441000.0,2,970788.836479187,1054437.2292121763,453600.0,756335.2185904798
5762,550000.0,1,1035291.314125061,1030348.1552417572,497000.0,798349.8442772548
5763,280000.0,1,972717.1659469604,1123368.7078079523,,1033680.9729817703
5764,550000.0,1,923760.175704956,1024936.8901593712,522500.0,774266.3985226279
5765,340000.0,5,955509.5434188844,1033282.8640498192,460000.0,760138.3163603524
5766,420000.0,2,965955.0786018372,993352.0247424238,,983891.5538579007
5767,1800000.0,1,2038111.448287964,1987603.1466119848,,1903040.2309672986
5768,370000.0,5,941641.0326957704,1043559.2249333314,,980784.054231301
5769,600000.0,2,917516.7083740234,948580.4255267988,,941232.1034705002
5770,1300000.0,2,1160220.3845977783,1293851.745878846,1280000.0,1215461.3112645373
5771,660000.0,5,1003616.9290542604,1007908.5488168322,830500.0,935114.0214409345
5772,215000.0,3,875238.5973930359,990780.7992286636,270000.0,619352.5509474439
5773,705000.0,2,976875.3051757812,1055755.425504351,749000.0,893718.0312382873
5774,750000.0,5,1267390.1319503784,1054787.1521100106,,1193235.4265307405
5775,650000.0,2,879453.0034065247,995146.7031973866,670000.0,817202.5887363247
5776,1130000.0,4,1352910.876274109,1266350.0469107423,,1321265.6685412056
5777,490370.0,5,856950.2234458923,1031186.2816754387,,922263.5817377348
5778,700000.0,1,1259323.4777450562,1396616.9590815215,,1285668.30944301
5779,900000.0,5,1484964.4899368286,1472723.406321094,,1443846.9502904394
5780,380000.0,3,1104742.5270080566,1148795.789436858,,1117981.6000747953
5781,350000.0,4,984414.7562980652,1057706.987328476,250000.0,700440.1039091239
5782,310000.0,3,963186.8004798888,1024122.56547723,,991009.7923427639
5783,730000.0,2,1181621.9091415403,1232399.0558549028,,1178822.4070195162
5784,1290000.0,4,1253362.536430359,1206861.6026730544,,1239225.0011683851
5785,2000000.0,1,2218502.759933472,1885152.9303082367,,1977341.0459951605
5786,430000.0,2,1036730.0510406494,1043567.7625733631,558600.0,826985.2912189582
5787,810000.0,4,1194705.367088318,1227311.7970290347,,1204908.406433905
5788,1200000.0,2,1106731.89163208,1191168.224184313,900000.0,1020203.1301512964
5789,225000.0,2,1015495.1810836792,1081493.8341094267,,1035727.8866138852
5790,170000.0,3,970130.980014801,1086799.629022535,,1011753.208352658
5791,320000.0,1,867309.4511032104,1070605.4676736747,280000.0,648592.6559699159
5792,1560000.0,3,1764670.2527999878,1754620.2589318624,1800000.0,1718891.9365933773
5793,400000.0,5,818153.0833244324,918620.6107999686,365000.0,651989.5944920917
5794,550000.0,1,1006746.768951416,1093560.5435952707,710000.0,897587.7878270057
5795,275000.0,4,951043.0693626404,966382.55294207,280000.0,684593.4894085515
5796,480000.0,1,896294.2361831665,1094890.7687759388,,978456.7943730406
5797,415000.0,2,1205175.518989563,1319351.6879749375,,1211744.2532940279
5798,385000.0,4,1010419.0111160278,1029706.2045451008,377500.0,759193.5782443427
5799,1800000.0,2,1215632.2002410889,1169627.074230625,1395000.0,1271745.657829081
5800,410000.0,5,1055476.188659668,1101607.4781705064,,1070387.691804125
5801,480000.0,4,961978.1970977784,996658.7645121265,630000.0,844093.2290001157
5802,2300000.0,2,1102571.6066360474,1191948.7506456207,,1117237.6697291317
5803,1190000.0,3,1202345.0136184692,1111327.8571674586,,1173654.1921313058
5804,770000.0,4,952766.9548988342,1008951.3514974138,770000.0,902585.0131013016
5805,180000.0,4,897747.0397949219,956178.2287334685,,932577.9481437802
5806,230000.0,1,986509.7999572754,1055840.957523493,240000.0,665613.2958666204
5807,380000.0,2,883762.5980377197,1000641.3249340514,420000.0,703747.9860904892
5808,490000.0,3,919489.562511444,1009498.5403660204,,957678.7574808346
5809,680000.0,3,1079669.5947647097,1113019.3936233036,,1092103.5988307633
5810,390000.0,2,993880.1527023315,1088111.1051685072,370000.0,729382.8187645675
5811,650000.0,1,970800.1613616945,1023252.912586367,445000.0,752558.893752695
5812,300000.0,1,969279.5872688292,1096150.6605239983,,1023572.2388784582
5813,360000.0,2,988556.5042495728,1012739.8967600137,,1003410.7948209073
5814,240000.0,5,847741.1270141602,937636.8118696458,,890064.6947410207
5815,1100000.0,2,1170541.524887085,1298290.242475418,,1184261.2670396366
5816,310000.0,3,921324.8491287231,1023566.6092238538,,962538.8037907714
5817,985000.0,3,1143565.5355453491,1274672.706961373,,1175771.9826442152
5818,980000.0,2,1099220.9911346436,1112186.4655775626,,1099173.560534272
5819,1020000.0,3,1288135.290145874,1253301.595675168,,1266387.5620183276
5820,350000.0,5,940258.264541626,1058976.380635165,399500.0,732469.8873352037
5821,310000.0,2,928489.6850585938,1089355.1699419976,380000.0,710573.343183172
5822,290000.0,4,910776.0190963744,1074140.6350041218,300000.0,699198.2145252707
5823,1380000.0,4,1709064.7220611572,1725748.916398771,1500000.0,1587580.7723235232
5824,378000.0,3,897553.9803504944,983284.8249861894,,936049.2584705155
5825,1650000.0,5,1211176.2762069702,1268622.1191200332,,1215796.3452942537
5826,195000.0,2,945460.6771469116,1026236.0067325132,,976308.3234263539
5827,379000.0,1,1002333.0450057985,1062828.25968076,,1033966.0367437635
5828,735000.0,4,995812.6544952393,975686.633674998,,1004937.9844706192
5829,309000.0,3,889564.3353462219,989190.4121624348,315000.0,645959.0052003637
5830,305000.0,2,932806.3726425172,1088822.7586313586,,980130.2307932535
5831,495000.0,1,976025.2833366394,1188209.10902133,,1054742.427268988
5832,526000.0,3,913451.7312049866,943832.4450521593,510400.0,742165.2838362838
5833,582000.0,1,937178.6117553712,1026346.0001003084,652500.0,839259.8739223001
5834,1200000.0,2,929065.2871131896,952685.0069212302,,950099.2557713579
5835,540000.0,1,929287.2548103333,1112158.0597240804,515000.0,785761.3644021467
5836,400000.0,2,917364.1204833984,1068618.6478143602,405000.0,716033.266031302
5837,445000.0,3,934418.8570976256,961140.7105865028,450000.0,722826.3672861706
5838,530000.0,2,911196.47026062,953049.0033813104,,937733.1290305963
5839,650000.0,2,1007222.4140167236,1133816.789364227,,1040483.2941939275
5840,400000.0,2,947681.2481880188,1026236.0067325132,400000.0,720206.3816792512
5841,635000.0,3,1049505.2337646484,1064739.3847859856,680000.0,885079.5778058155
5842,370000.0,5,951924.2644309998,1096759.6486904423,390000.0,738570.9766778025
5843,220000.0,1,886840.9395217896,1140560.7578034909,,986159.0389907011
5844,685000.0,1,929329.2164802552,869659.2813489302,670000.0,821283.0155251748
5845,900000.0,5,1059249.0434646606,1145467.9793799485,,1084902.8458898636
5846,822000.0,3,1244802.8326034546,1215820.5966671254,1224000.0,1222367.6139007474
5847,600000.0,5,1066380.0239562988,1035716.4387847008,650000.0,881138.3957269965
5848,650000.0,4,1082759.7379684448,1390932.6124245382,,1171206.3268504117
5849,360000.0,5,882319.0331459045,947651.8330721522,371000.0,681236.9795362296
5850,520000.0,4,941900.7301330566,926472.5297832192,,955185.0451812705
5851,460000.0,3,947832.5843811036,1068089.871385606,,991903.9671904254
5852,342900.0,2,1039990.9019470216,1109182.4466157733,,1058067.611318146
5853,1215000.0,5,1353339.1952514648,1307306.5944521527,1149000.0,1234511.0994142706
5854,840000.0,3,983912.706375122,1022870.7283455154,,1004689.0256981705
5855,340000.0,5,956803.858280182,1090320.9604976412,,1003590.7833978498
5856,650000.0,5,1012503.3855438232,1101676.6206128404,,1042721.8480700031
5857,520000.0,1,936285.3765487672,1207723.427651788,545000.0,816431.118730501
5858,290000.0,3,908484.6377372742,975140.4725367356,,941373.504780379
5859,570000.0,2,951016.1876678468,1063229.43359879,,987593.3251796793
5860,262000.0,3,909371.6144561768,1037148.6619469918,,957929.5749225884
5861,352000.0,2,917364.1204833984,1068618.6478143602,380000.0,704371.9237577126
5862,315000.0,5,937145.5907821656,1018533.2525760372,,970908.6250378105
5863,420000.0,2,961423.6950874327,1091696.915056242,400000.0,732009.7486284641
5864,410000.0,1,969670.6533432008,1133129.295532958,400000.0,747835.5849240028
5865,750000.0,5,994114.2797470092,1057251.5796355586,1050000.0,1035799.8384283868
5866,1180000.0,1,1156695.008277893,1259494.9644211603,,1184814.1045343392
5867,550000.0,2,1067745.9239959717,1186071.1615667185,,1092331.7434528694
5868,330000.0,1,1019893.0501937866,1091373.0894476995,330000.0,724444.9942925167
5869,320000.0,1,890906.6915512085,1021480.1806889932,,953379.8031393304
5870,215000.0,3,885729.3128967285,967690.310236366,,923994.5839372153
5871,830000.0,1,958482.9807281494,1025688.1054735456,830000.0,927596.1810770853
5872,607000.0,3,1020787.9543304445,1027144.6340549726,611500.0,838071.5616417032
5873,650000.0,1,970796.8831062316,1013909.0230226428,750000.0,892916.0115819349
5874,750000.0,1,983206.9873809814,1115357.2412471175,,1037730.6043855192
5875,890000.0,1,1016029.8347473145,1040902.457843296,1000000.0,1024970.7448013232
5876,740000.0,3,997918.7250137328,1146759.7833713854,750000.0,911004.387274797
5877,6190000.0,3,3762504.816055298,3598397.334048478,7100000.0,4786047.761596818
5878,475000.0,4,1026367.5451278688,1072075.6160550322,380000.0,773689.3824682801
5879,520000.0,5,947528.7199020386,1068225.6730341776,525000.0,792343.630762201
5880,250000.0,1,946838.676929474,1065872.0165200513,,1000907.5340910192
5881,497000.0,3,999409.7352027892,1031698.9447286896,499000.0,777959.5484526545
5882,1150000.0,2,1155824.6612548828,1182086.4495252448,1235000.0,1183460.9290796951
5883,200000.0,3,924408.8530540466,986301.006700894,184000.0,594287.1306440339
5884,147000.0,2,971315.324306488,1020045.3531775788,340000.0,700112.9821656243
5885,325000.0,2,970929.1458129884,1012079.8861745646,455000.0,752623.4536039165
5886,430000.0,5,915016.2935256958,977848.9368804964,400000.0,710378.6720167841
5887,350000.0,3,938462.1977806092,1027538.2208876594,310000.0,665749.1601372793
5888,2900000.0,2,2089443.683624268,2077073.182938272,,1930861.6942045523
5889,580000.0,2,926983.9525222778,972925.9425822818,607500.0,803147.8884256094
5890,370000.0,2,961771.547794342,1077760.5397083964,399000.0,730213.338226029
5891,395000.0,3,1008237.361907959,1159298.9967073123,,1055936.2422289904
5892,835000.0,5,895783.6627960205,900231.4806629645,,910983.033398492
5893,787000.0,2,1013256.5498352052,1101565.128487511,,1038195.0652072596
5894,190000.0,2,921520.471572876,1051825.3663942134,,964856.3675663209
5895,1150000.0,4,1138551.3544082642,1194144.923661193,,1158450.4538782483
5896,386000.0,3,899596.6911315918,991882.667834228,386000.0,684056.5850317011
5897,220000.0,3,911807.5966835022,1078213.6621574704,,970132.223589805
5898,240000.0,4,979834.1393470764,1003796.8911945889,,1001300.2827594979
5899,1000000.0,2,1219980.001449585,1291392.443725801,,1216246.5495182336
5900,518000.0,2,936343.6698913574,998670.626965833,549000.0,782253.337105156
5901,649427.0,2,849575.6387710571,967524.6589720198,690000.0,812911.2513995353
5902,439000.0,5,953046.0238456726,1046536.0244355128,457000.0,760245.7232070105
5903,750000.0,1,1109352.1118164062,1034150.2532847256,,1090708.877526
5904,390000.0,5,929286.777973175,989601.459397626,,957751.072102022
5905,650000.0,1,1184857.726097107,934674.6528239904,,1107448.9789764148
5906,930000.0,2,945167.4222946168,1036479.0326248984,900000.0,948731.8210569205
5907,450000.0,1,1010457.3965072632,1036932.4547647797,,1031312.7538539534
5908,450000.0,1,1001459.2409133912,1115858.798745101,,1049012.653082797
5909,510000.0,3,927288.1150245668,894898.3157087571,,933473.7552907586
5911,308000.0,1,1012761.3544464112,1115728.5434019591,310000.0,716467.0604847824
5912,890000.0,3,918827.1164894104,933394.4751281396,,937644.6176860622
5913,265000.0,4,976317.9421424866,996446.020064942,,996984.8977353377
5914,650000.0,2,1030632.1382522584,1079777.2188939657,,1045787.3233921055
5915,850000.0,1,1147593.975067139,990213.3892442356,,1101072.4399614085
5916,990000.0,5,987812.638282776,1106426.8073351851,,1028100.3219234023
5917,2200000.0,4,2557132.0056915283,2646438.2584381024,,2449840.5907970783
5918,500000.0,1,935191.9889450072,1150092.3757465207,,1018608.6556048424
5919,350000.0,4,964486.7181777954,1130903.706602655,,1023774.1128884961
5920,620000.0,4,1011932.4922561646,989073.1887850343,590000.0,842991.8290308728
5921,600000.0,1,1004433.3934783936,1126330.124333014,,1053898.2656758842
5922,700000.0,3,890969.3956375122,942227.3464200058,,920990.177153368
5923,256000.0,2,862721.0855484009,1058716.653848853,,925321.1738855629
5924,544000.0,5,983506.977558136,979028.96465596,587208.0,816647.1397332499
5925,690000.0,3,1120527.1482467651,1180545.1854753925,1093000.0,1116282.5771099043
5926,273000.0,5,920481.7414283752,963403.2358394671,,944724.0335657881
5927,375000.0,3,875473.3800888062,975583.7806569296,,919056.1231392977
5928,334000.0,5,842975.6164550781,943411.5176785748,345000.0,655591.5784842098
5929,950000.0,2,958773.672580719,1040824.7906747438,850000.0,931440.7212580031
5930,2480000.0,3,2392060.9951019287,2368747.7949016523,,2250500.4667828446
5931,1150000.0,4,1053365.8266067505,986866.58827366,,1047151.3498397658
5932,330000.0,4,904246.44947052,1095458.6994340166,,973334.3700286784
5933,380000.0,2,961965.5013084412,1074134.219764173,390000.0,725719.5686644597
5934,480000.0,3,952118.754386902,1002423.4773273604,,977958.9316128419
5935,285000.0,2,922096.0140228271,1026590.6093505776,,960168.9407396312
5936,400000.0,2,931583.6429595948,1009195.9467242052,,963250.5678976871
5937,180000.0,4,1001861.6914749146,940587.1540778576,190000.0,658722.7948173165
5938,219900.0,4,947934.627532959,934309.282058142,,961369.3637737795
5939,400000.0,4,982395.7681655884,1030129.2521358425,420000.0,767706.2603126998
5940,220000.0,4,900840.2228355408,1008163.2562885488,,948263.8652348587
